n_ary,n_subset,strat_10,strat_25,strat_50,random_1,random_2,random_3,pairwise,fast_exact
RR,1287,0.01393580436706543,0.01048731803894043,0.012292861938476562,0.0032110214233398438,0.00313568115234375,0.0031485557556152344,2.070401668548584,3.7211403846740723
RR,1932,0.021917104721069336,0.022052526473999023,0.02413344383239746,0.003226757049560547,0.0031561851501464844,0.0031592845916748047,4.7166807651519775,4.858896970748901
RR,3635,0.03911542892456055,0.03734421730041504,0.04022622108459473,0.003359079360961914,0.0032482147216796875,0.003211498260498047,16.881460189819336,7.808421611785889
RR,3484,0.03757667541503906,0.03789997100830078,0.041002511978149414,0.0032973289489746094,0.0032248497009277344,0.0032029151916503906,15.594644784927368,7.774505138397217
RR,3678,0.041272878646850586,0.04084300994873047,0.04243612289428711,0.0033142566680908203,0.0032367706298828125,0.003210306167602539,17.41126823425293,8.086609125137329
RR,2286,0.02368950843811035,0.02363133430480957,0.026103496551513672,0.0032482147216796875,0.0031785964965820312,0.003194093704223633,6.655027866363525,5.522103309631348
RR,1677,0.018001556396484375,0.019212007522583008,0.021518945693969727,0.0032694339752197266,0.003184795379638672,0.0031805038452148438,3.5658881664276123,4.4609763622283936
RR,1967,0.020403623580932617,0.021556615829467773,0.024082660675048828,0.0032677650451660156,0.0031883716583251953,0.003206014633178711,4.960427522659302,4.946106195449829
RR,4077,0.04818081855773926,0.04493141174316406,0.04639029502868652,0.0032787322998046875,0.003206014633178711,0.003202676773071289,21.2320499420166,8.810218572616577
RR,1430,0.0164949893951416,0.01579880714416504,0.01848459243774414,0.003293275833129883,0.0031952857971191406,0.003166675567626953,2.5997977256774902,3.9546191692352295
RR,2009,0.03134012222290039,0.03211021423339844,0.03443717956542969,0.00321197509765625,0.0031652450561523438,0.0031490325927734375,5.110183477401733,5.207340717315674
RR,2723,0.02953338623046875,0.028414487838745117,0.030907630920410156,0.0032100677490234375,0.0031485557556152344,0.003148317337036133,9.36154055595398,6.255607604980469
RR,3485,0.0382695198059082,0.03634905815124512,0.03960847854614258,0.003278493881225586,0.003183603286743164,0.0031681060791015625,15.378319025039673,7.731899976730347
RR,1254,0.01389002799987793,0.010170459747314453,0.012146472930908203,0.0032243728637695312,0.0031380653381347656,0.003161907196044922,1.984069585800171,3.8710410594940186
RR,2217,0.02243828773498535,0.02250385284423828,0.024773597717285156,0.003218412399291992,0.003145456314086914,0.003136873245239258,6.191779375076294,5.509403467178345
RR,1378,0.014033317565917969,0.015394449234008789,0.018006324768066406,0.003244161605834961,0.0031659603118896484,0.0031816959381103516,2.4004406929016113,4.0510947704315186
RR,1999,0.02028346061706543,0.02207803726196289,0.02308034896850586,0.0032033920288085938,0.003143787384033203,0.003158092498779297,5.094236135482788,5.329394817352295
RR,2700,0.02991509437561035,0.02907538414001465,0.03162956237792969,0.003310680389404297,0.0032324790954589844,0.003199338912963867,9.293286561965942,6.139308214187622
RR,2557,0.030946731567382812,0.02620410919189453,0.02837061882019043,0.0032405853271484375,0.0031719207763671875,0.003145456314086914,8.278829097747803,5.99774169921875
RR,1819,0.022232532501220703,0.020711421966552734,0.023258686065673828,0.0032379627227783203,0.003153562545776367,0.003144502639770508,4.140330791473389,4.656207799911499
RR,3923,0.04173851013183594,0.040358781814575195,0.0417325496673584,0.003268718719482422,0.003205537796020508,0.0031769275665283203,20.26801872253418,9.18411135673523
RR,1471,0.12690496444702148,0.01748800277709961,0.018981456756591797,0.003276824951171875,0.003220081329345703,0.003198385238647461,2.772442579269409,3.978621244430542
RR,1774,0.020684242248535156,0.02147674560546875,0.022669076919555664,0.003263235092163086,0.0032050609588623047,0.003201723098754883,4.076308012008667,4.801938772201538
RR,1354,0.015149116516113281,0.01217508316040039,0.01227116584777832,0.003257274627685547,0.003204345703125,0.0031998157501220703,2.33733868598938,4.287600040435791
