n_ary,n_subset,strat_10,strat_25,strat_50,random_1,random_2,random_3,rdkit,fast_exact
JT,4625,0.07796028501328192,0.07657838593185469,0.07150463808000088,0.07625913088997516,0.07765592073702896,0.07185978260616674,0.0759362979155301,0.12112109322155952
JT,4338,0.04734836548896836,0.05651216799794557,0.04831014080755326,0.0467730358860949,0.047621305711554915,0.04416575675723729,0.04340949253324973,0.046492545511127886
JT,3103,0.037650497633310145,0.0348393754081948,0.03248140905666588,0.029805703218023713,0.029787899901823643,0.035014274003580155,0.03289004055811647,0.029630223312942152
JT,4412,0.09522097348017902,0.10262710171163249,0.10214720707012903,0.09795992885018764,0.10898570657037435,0.10840465359141636,0.1036411212379393,0.16361111285824545
JT,1872,0.07453406947964808,0.07446169664843053,0.07437089735742754,0.07509884967151019,0.06968894413737464,0.0766715030206873,0.07571279351476246,0.1119733058767069
JT,1240,0.01872356431266735,0.024158743620237382,0.025029699023141658,0.02390661989740798,0.02418894769839537,0.02533450309651753,0.025326842392868636,0.01690355432058059
JT,2662,0.06090523223966498,0.05489207024529186,0.0575040809603627,0.0604435369861158,0.05207650452511764,0.05569976245315044,0.05914694739660266,0.08426267467561445
JT,4193,0.03933876994828349,0.03941510644340001,0.04000005297932406,0.04003547606320464,0.03969527161752883,0.03944426510260676,0.04031151141604453,0.051580352402000415
JT,3625,0.08930271429453011,0.09423382799319051,0.09272736750720431,0.09673106316327101,0.10070726428766898,0.08475285368920993,0.09401883507911926,0.14816295382978217
JT,2640,0.10213997266196365,0.09871024339502138,0.09784187358589005,0.09587107641155936,0.09783568555126651,0.09259998253044997,0.09845228728172808,0.15018030632857726
JT,4137,0.12012443191062598,0.128841712480635,0.126538886935535,0.10088525234327886,0.12869381505859484,0.13083646859202736,0.12812680374187854,0.16943500805250825
JT,4705,0.025308462702800308,0.03174194490451419,0.030075919191747565,0.03140611381517105,0.02689335680679219,0.03337232903533172,0.03072304147961179,0.030131892158980017
JT,2871,0.025513228184587542,0.03368365061286013,0.034016108802176134,0.032872656779557856,0.02812406898704287,0.03953756099601653,0.03447376675527035,0.024461355294357306
JT,2140,0.05970359489852536,0.06654977199571074,0.06555187255207995,0.06663704834010681,0.06394755034489227,0.062037004043360384,0.06595888024602842,0.09598253322446484
JT,3095,0.14826728314297374,0.14959580752916693,0.1495048470693398,0.1488404849909347,0.1671822501017296,0.15863807339724792,0.15227357944909717,0.25071658637643945
JT,1682,0.04277798775365767,0.04213529867271928,0.03919288532940127,0.03463419471512138,0.04322087532427484,0.03809453929127888,0.04028315748761125,0.03352382983906291
JT,1774,0.10442609052111604,0.10398313355580768,0.1012274109056076,0.09772464714922063,0.11050554483245718,0.10764749946989881,0.10486470226407416,0.17433291529098582
JT,2169,0.05535706205692768,0.04122093522580844,0.042548353218807344,0.04663359846270265,0.03951343778785018,0.045214852809666244,0.043228220354245,0.034215752101822344
JT,3015,0.08562488964585044,0.08743351669617166,0.08689777164315947,0.08948408667280501,0.0936965264933482,0.08756010726231903,0.0886040457335838,0.1449647221129525
JT,1655,0.05274440605076608,0.05665157734106899,0.05208185010290274,0.04976847301024467,0.051705386286917454,0.052765294629261,0.05261287558199485,0.07113516235840334
JT,1591,0.031632230335825184,0.03443577778319021,0.035661776902616044,0.04147240401989277,0.040559229874486714,0.03940517559405901,0.038453046357885864,0.034601753011781484
JT,1676,0.04058321915871876,0.051148734851788114,0.05124590388145184,0.04895960848728291,0.04860084035357051,0.056921140845941215,0.055138089307864575,0.05188047082625409
JT,3429,0.049682337921553396,0.04106949792485131,0.049162041201268526,0.034052037631285614,0.04035405574750456,0.04438289149272368,0.03842858063968398,0.02892997704827498
JT,1987,0.066441795200005,0.07253524190853139,0.07162995275650538,0.07413888428422523,0.07270550717985032,0.07134670839777772,0.07205228607281473,0.11006830443877716
JT,4157,0.03016762133828574,0.023761496275444355,0.025703377472228926,0.026325318444728033,0.030890240415799422,0.02206146642769117,0.02822470401953983,0.024028404156597436
JT,2833,0.030641520211564646,0.04628793187484349,0.0436180883115088,0.042304585136352525,0.04079355458039839,0.04906720083513676,0.04386320929833283,0.05687079492702469
JT,3302,0.06761846827630426,0.07441764006622752,0.07101860914292159,0.05947736199380105,0.06568622194737528,0.07590031031901259,0.07280800601953266,0.11393185929149297
JT,3644,0.07109961787058519,0.06876059049715283,0.06796490146067534,0.06421532080006276,0.06500693435276568,0.06406953328479863,0.06721461389471288,0.10554477641659303
JT,3748,0.08402727564437357,0.08372087183466187,0.08193378687743506,0.08112471683193016,0.08077226417677442,0.07877324761118448,0.08271944322350008,0.13234114652990692
JT,2392,0.08839940439610922,0.09521551713779308,0.09523610176589983,0.10280569603758145,0.09194975496857064,0.10705775652490358,0.09827917999517707,0.16269001902432279
JT,1303,0.14658245498811592,0.15172885951211218,0.15075089301721628,0.13550947984352982,0.1272785676944507,0.16119222164298744,0.1525760738658633,0.2520433775685023
JT,1616,0.04235570717104351,0.04686253583071335,0.04838578361828374,0.0494905351577304,0.05129479255688676,0.047765347257622555,0.05027801155711545,0.06801287477006797
JT,3263,0.11059642222705252,0.11590726390309078,0.11384498712308594,0.11663656113711098,0.10566042369099989,0.11543585207912763,0.11552835008738167,0.18309163219233768
JT,3458,0.07877936559639291,0.07901329048575052,0.08024195261471732,0.08007101793904663,0.07646313966675651,0.07827748025263061,0.08060522043781455,0.11901483508719436
JT,1257,0.036668764397403276,0.0357840157447239,0.036299048704590435,0.04029598526594153,0.03310357462254491,0.0333756703717738,0.03557741343416978,0.03533515011541355
JT,2057,0.13242361493574198,0.14078866541595994,0.13801338992391252,0.11567351476323139,0.13494258844750862,0.13743705830234418,0.1402572423185311,0.21402342947123115
JT,3760,0.1069717460905683,0.11537906153480369,0.1153628635700558,0.11830605720743834,0.11327487222977035,0.11344225329101326,0.11697005953231018,0.16326491009353297
JT,4048,0.058678879303992924,0.05331926960468606,0.05126800220736767,0.05548444875093979,0.04824915616549558,0.04899957876187626,0.05085797406046033,0.06766476856575719
JT,2836,0.1817940553105544,0.19598383332354286,0.19196912776913266,0.21226611937361176,0.19618813172339997,0.15561019159654063,0.19342714560529475,0.2754062000520336
JT,1119,0.0448446841218852,0.04914368965468126,0.04984304067459877,0.052794760425658914,0.052120098559530904,0.05137600961687076,0.05075068264709799,0.07232448170504117
JT,3895,0.06573164517533743,0.04633064086591554,0.050692839090876,0.050864545713790565,0.047349565415673235,0.046680281199830025,0.052856423802688464,0.06424574815610497
JT,2266,0.06721443953907388,0.0753797795945504,0.07472508994338581,0.07729089041493942,0.07302380382614015,0.06811005576437337,0.07627810812779154,0.11434086155742432
JT,1896,0.05566643039539128,0.050214650586573956,0.0531408578935569,0.04988927037943406,0.049427494502524705,0.052374291386139735,0.05289788107530857,0.0733045475406844
JT,1948,0.11671485150748466,0.11733849996737156,0.11722928495378969,0.11783728136056018,0.1165052193514445,0.12090044612224805,0.11861810973306809,0.1817779399030951
JT,1098,0.04342544948986252,0.04133812138224269,0.040591705264905645,0.0432375310940314,0.03886557479976223,0.046804698609469626,0.041540894868429976,0.04881659982663661
JT,2590,0.038841706600251755,0.030513952565084143,0.03193012233107468,0.02822914001128166,0.031241808959402713,0.034508490238607234,0.03179037497510392,0.02587904637104131
JT,1169,0.052178363641152616,0.056313009057873294,0.05750163749568454,0.06342899969348441,0.05486780489526313,0.05599077791707754,0.05898349594197549,0.08889602052242679
JT,4628,0.06550202081601465,0.06554003233980008,0.06843420916648646,0.06897861225251098,0.06488199273623577,0.07268650125003209,0.06698323440922023,0.10557789035699294
JT,4651,0.045295843871830346,0.05216515335092291,0.053717010968554454,0.05314481455120372,0.050707417028050594,0.04929796372300116,0.05209254988506662,0.07461833753414365
JT,2950,0.10321116456650499,0.10684124602101618,0.10720587549914253,0.11505684922106117,0.10619094120300461,0.09131367474432939,0.10901852275322259,0.17837189074728083
JT,4600,0.03138655415363096,0.03343936587624771,0.03282792881763609,0.0355093392701633,0.035125205226849296,0.03544911355312786,0.03536862317838914,0.04289778235665726
JT,1189,0.055678148337116685,0.05814751200556685,0.05307802214891404,0.05863047985693254,0.0588302676298382,0.05103273529398308,0.055090141984551755,0.08049108909350232
JT,4123,0.06343234119958308,0.06023432664875513,0.06119187805931973,0.07675183176418708,0.05827191706247081,0.06038683042139289,0.05973347530582376,0.0898485294042417
JT,3873,0.03963031585923934,0.038676520365238984,0.03717789768387114,0.03743044787216416,0.04143537472689984,0.02962503253320099,0.036620903727125405,0.027465771445679882
JT,2026,0.029344841681209807,0.03144952904476561,0.034542073958678074,0.037218468445770043,0.03358009819247319,0.03484206064796336,0.03489923100450615,0.03819669865894874
JT,2016,0.038270800853388146,0.03267596979186506,0.032541607709990227,0.039112593032890906,0.03590937811157644,0.03862265443806302,0.034733562102414656,0.04147857344313653
JT,2967,0.06935730031670805,0.06613482982478715,0.07167027956983565,0.06429087774736844,0.06198625858743061,0.0853091385482477,0.07027287237053752,0.10446667034210813
JT,2112,0.0489753724347421,0.04749557520771161,0.042808961412712274,0.04467916576480093,0.03426004617117879,0.048001053678566906,0.04056207209021344,0.038968684119208064
JT,4486,0.07135977606745762,0.07845266076044728,0.0794471480431154,0.08479499705897275,0.07959154101261408,0.07140409808206702,0.0812775542130642,0.1324147605762205
JT,2918,0.03993938068057637,0.045172496371792215,0.04551585830430408,0.043766496107614676,0.04021079571371749,0.04444672096451559,0.04627983730919091,0.044381368463316286
JT,3788,0.045139921889845204,0.03961496392345167,0.04048341407270084,0.0406826257112297,0.03789139455434406,0.03198403393909434,0.03792225214560884,0.04415267867804713
JT,1769,0.11723881953692243,0.12522004928315864,0.12406917836077681,0.12383670192161429,0.13439444846579876,0.12557917120085635,0.12565500695379384,0.19911329817148737
JT,3399,0.0332960761322458,0.03105454468508785,0.030805997768125627,0.032722126905586325,0.03206089018958383,0.03154557326549808,0.03358202619852984,0.03894413988669482
JT,4001,0.06332212595661885,0.061789259064392074,0.060710089390251916,0.06202701363162302,0.056292261474941686,0.06638931691955886,0.062183028522317815,0.09149896429059544
JT,1658,0.10489357565192992,0.10326960039029091,0.10358900633020078,0.09314178209521075,0.11037152082648363,0.10522750786394672,0.10570234872283747,0.17398062049972682
JT,2712,0.043367419489624054,0.04149403591561322,0.0446857789065826,0.043344114204195816,0.045883573413533385,0.04284817069700597,0.04455111127329506,0.053820345905652545
JT,3351,0.15872838298423242,0.15296847370887875,0.14945078753021215,0.1592196017834252,0.16260455991481815,0.15925750128245797,0.15238134929785854,0.24949096998734194
JT,1707,0.06054761882341948,0.0653684254435944,0.0632659540933206,0.058100764866545744,0.060307376956434275,0.06346122803392702,0.06102603265223248,0.08650929982995682
JT,1369,0.02405130002509178,0.02767214221448728,0.026150414854586555,0.024511041492367148,0.0339387609137958,0.028313407049363925,0.028821175740811,0.020106558473604527
JT,3229,0.05857086330889489,0.04348382185779076,0.04815218875738633,0.04707524908500512,0.044611197762059976,0.05107669517870321,0.04969004628979686,0.056149613654178934
JT,3638,0.050774093426101626,0.05109806987284399,0.05298662254751369,0.04683533417824141,0.04839244859125065,0.05300518766519577,0.05211680780238766,0.07026939994811891
JT,4953,0.040539291905201565,0.03451544465533432,0.036201218462899344,0.03803159381826017,0.0403406555179014,0.035793017840683776,0.03726566127462488,0.04630841066642101
JT,1005,0.10015350991919815,0.10520711421155517,0.10417275299958684,0.10702971344185488,0.09527962350425769,0.10253673499367508,0.10666001413352974,0.1719441650938011
JT,4044,0.07430102799926365,0.07850566136003621,0.07809546757976506,0.08187329738870906,0.0775177249531341,0.08228447224994545,0.08036360125935421,0.11946887433445731
JT,1064,0.044624947595178065,0.05470480319137302,0.05752240987882232,0.05335175861357757,0.05613059881399919,0.05254245127753032,0.05602393478138557,0.05991918635232663
JT,3663,0.02510266601309677,0.04302820303536125,0.04027758666661702,0.03671515377172595,0.0392349045247943,0.044596589807858925,0.04215404885598142,0.037701302509052494
JT,1707,0.17657833752092353,0.18802969571950684,0.18476943800608608,0.15141191383558372,0.19587750124489625,0.17225881383631733,0.18701992424843258,0.25083666300306684
JT,3132,0.03195144477019469,0.03881610255165178,0.036907514966787916,0.043617767812967674,0.03643488613882701,0.05288004274097353,0.038594429374743396,0.045287065338095275
JT,2698,0.10180228888538273,0.10947759260158915,0.10788329249007751,0.11633580297451016,0.1109468150699405,0.08906937219024379,0.1068521208732242,0.17780462767026947
JT,3535,0.04193521722480072,0.0410907115755633,0.04270876148301496,0.03815449760723598,0.04493933880182963,0.035770765761942644,0.04355539909339286,0.03275112808724884
JT,4824,0.04981087013535106,0.049357419878481544,0.05041888824669295,0.049707964671493535,0.04707929209210383,0.04707845890832021,0.05078319357536636,0.06367371090206489
JT,1574,0.0911462628054469,0.0940400171020216,0.09546779481388415,0.09151040275004432,0.10006201430228462,0.08876875029093383,0.0957479470346792,0.14975433552763356
JT,4107,0.04683189859310516,0.0458014120489413,0.052044397588801056,0.04025234148091289,0.052778982990292225,0.06670171982085915,0.048724190743517116,0.060933015966209196
JT,4469,0.1851410630480078,0.19906115796311702,0.19705333939788955,0.2172635650137806,0.20867300263451974,0.20516250131818442,0.19917644214000915,0.2760894983509996
JT,1864,0.04743727143529485,0.046221841148248205,0.04640865916896834,0.043945707241284805,0.0478157514677731,0.047975472414457626,0.04771783995472686,0.06317429924329189
JT,2152,0.024930239474239547,0.03070384695890937,0.028775164376664154,0.026804977500289658,0.0339009870549443,0.02640382471028959,0.03090072888339894,0.027433091427728245
JT,2678,0.046925457112172546,0.04509895061102884,0.04631299867881365,0.04442928066290256,0.042966951476431064,0.04678320566292575,0.04687656260562476,0.06358323756880077
JT,2730,0.10616012199816272,0.10870582577364613,0.11026202939750093,0.10898353718008881,0.10902633394190221,0.1135310973657045,0.11060908844795597,0.17685080470219197
JT,4893,0.06595452230761725,0.0690166067501803,0.07262898645489024,0.06748038241224989,0.06716625040944968,0.07498217690883409,0.06955977030645152,0.10874304635452944
JT,2084,0.08923308654039425,0.09770555748110338,0.09385074581237814,0.09051395065510683,0.07579570173142584,0.09781165287665279,0.09336481838952355,0.1363854367958312
JT,4015,0.0319482983115291,0.034171754070142966,0.038935090995852246,0.03750132419721519,0.0341825850607221,0.03431908364917649,0.037279690520698044,0.03777272895975482
JT,2036,0.05284519452286259,0.054559049536412406,0.0517200513064534,0.05100757095532907,0.050260917378970274,0.049432366407314604,0.05224475344964381,0.0756952427514225
JT,3846,0.06044591829894487,0.0629981588454677,0.06289694289470549,0.06053338569032423,0.05898985718517449,0.06511804614228697,0.06476376843932495,0.0969629648798362
JT,2561,0.058038455617111316,0.05442879571797191,0.05236318921134061,0.05162336721329456,0.05642850023426382,0.047974730660995626,0.051007565509391554,0.056837397863715965
JT,4697,0.04848394664466565,0.05560440965392856,0.053056212427008434,0.05674820384562897,0.051677228731131924,0.05134382182131825,0.05403528606775335,0.07917199303148774
JT,4775,0.07786807580368903,0.08411068029758068,0.08321174322803851,0.08131630205059091,0.0838173109805913,0.08500685366831297,0.08352842408462285,0.13689427963773626
JT,2899,0.04664203920476256,0.04280088895315322,0.0495714852095035,0.044183180117636854,0.05459430247581012,0.06288659060317099,0.04782330857440512,0.046230313549718995
JT,2629,0.05852004751648791,0.06298391093772247,0.06434257145798025,0.06184721638587693,0.0651691690829239,0.066449629552991,0.06516842322772505,0.09340552713023685
JT,2236,0.04692790997467043,0.054645850074709075,0.0481304560209203,0.05204235789094293,0.0446191634258696,0.043794439554880084,0.0493653963859716,0.06685389147172069
JT,2003,0.08086692308736353,0.0864153432810985,0.08823868082731154,0.08611951121836045,0.09031684636998395,0.08309074278310742,0.09059742950660424,0.15044823745229677
JT,2978,0.041285216560678024,0.039102166458435575,0.04055525155203474,0.04300827791024686,0.03865183471304351,0.038817017083403016,0.04163987661253687,0.052949815068895976
JT,2952,0.15956161856077228,0.1723067864059762,0.1689866592210694,0.18983461296925067,0.16507809908241494,0.16945420918959608,0.1707731214452641,0.2518038018189014
JT,1922,0.05379317922265242,0.05580436615353027,0.05564741592515751,0.053790721607562944,0.05021563638245644,0.05711020289663974,0.054086135087316085,0.0740537202988204
JT,3986,0.08567053143725194,0.09183575134630885,0.09439386793701895,0.10001107549934245,0.10293290988732573,0.09046092436689397,0.09568516797881012,0.14100602615799485
JT,2657,0.06338691122474288,0.06493856600840063,0.06312905379733354,0.06325209739982597,0.06208040536833239,0.06351058133061684,0.06515860416761082,0.10171860438066269
JT,2608,0.037902136465122305,0.04243603341423229,0.046006115245784795,0.043793287328638034,0.042225358724019946,0.04680403211862441,0.04512374960594951,0.04680016943358383
JT,2226,0.05793752092037428,0.06423831083150369,0.06494249875512742,0.06677087976958687,0.06638879794051082,0.06389587993176454,0.06620418821849626,0.0988790073175514
JT,4418,0.029939556211874142,0.030492774504652657,0.03342789744337197,0.03396571707596598,0.030985105569517023,0.031246056246438867,0.03325464173571667,0.038777491282590046
JT,3598,0.0678446260032631,0.0672739558961051,0.06733267743780126,0.06981398147168061,0.06936490042453959,0.06427414349913077,0.06815604421639966,0.10459506247567127
JT,3136,0.03628511596948325,0.044110328585930635,0.04183282046028376,0.03954772682740799,0.04487713396444329,0.04773561114688679,0.043314468792523965,0.05610734305402297
JT,1122,0.07764918319789356,0.08168717452553315,0.080358588794211,0.08534734905988715,0.07931766589510265,0.07976555990017989,0.08222136782258735,0.12591838844402375
JT,1938,0.035810891478156755,0.03887973822847143,0.048080478501867266,0.03857365817225705,0.04500199118594458,0.0493195144024081,0.04661698048551267,0.03727140165576826
JT,2812,0.023681445359113547,0.027161240881457695,0.029439154794914237,0.032157244934797255,0.03454027874885776,0.02901790756497537,0.028844140516024925,0.021899971877525633
JT,4164,0.07056957946463091,0.027521764813249503,0.02772308284295695,0.024813582256472202,0.03798175911137802,0.02674046780063754,0.029045860482388122,0.023977942026093962
JT,4207,0.08516865654936853,0.08588346859170348,0.08812478612520012,0.0886411132125429,0.08393570797017244,0.07692009486039227,0.08852520251442152,0.1292136575107481
JT,1728,0.0508081110012608,0.05190867542533086,0.052169315770341916,0.0556406416670727,0.050663414726151566,0.0556711431022297,0.05383273999002108,0.07541846735489754
JT,4763,0.05643681586013898,0.06386767864606849,0.05921948002941231,0.059555918124139046,0.058618646344334745,0.059946083324716314,0.059473983369348074,0.09074791685583797
JT,2786,0.05692009411992247,0.05680447212274396,0.057723412266687465,0.0591519970073768,0.05814751534016117,0.05719814729803759,0.05955133881621871,0.08782557197561772
JT,3267,0.07976811217082495,0.08549871803964841,0.08369819681334707,0.07702837246589803,0.08480267973249059,0.08099377118826742,0.08533498596577185,0.1392001535048391
JT,2233,0.12141081969368256,0.12526975636715998,0.12437349941216466,0.1336346711044968,0.12663014922374605,0.10960661825550584,0.1266235207954292,0.17548614512492047
JT,1742,0.08358981831676535,0.0848166116177211,0.08517005764592145,0.08448778079012963,0.08534761702021582,0.08335528198140431,0.08372681448028105,0.11846509238039359
JT,2072,0.03972401051257973,0.03612459324011241,0.03861030516951055,0.039096583015733384,0.03964598672049288,0.039441786133552856,0.03965073532036431,0.051179310565221625
JT,1705,0.07150326564263695,0.047127080668888835,0.04789851677770424,0.04266950638763529,0.04415057234619614,0.042379237128776476,0.0451405252267846,0.05946535063485475
JT,4815,0.10159209471455828,0.11231401337745948,0.11207962410912091,0.11726851399589912,0.10744077261728824,0.11127810512912412,0.11341419802173437,0.16687114802349898
JT,1717,0.07572721944240238,0.07474265517626974,0.07717157104806986,0.07445521908498749,0.07112638568372365,0.07127617393457045,0.07454943700723467,0.11706205823280484
JT,4583,0.12492491842551236,0.09960701845122141,0.10137523065140108,0.10906256427124444,0.10282925771928308,0.09008168558311283,0.10216316044905352,0.17118091391307586
JT,2920,0.0704521280245268,0.06524115337862077,0.06698052313578204,0.06250736239719497,0.06598584313789056,0.061714820391940914,0.0658931764469885,0.10318104354222982
JT,3475,0.041347772333505145,0.03410787623940969,0.04024827085826865,0.04036827291090507,0.0337944631716231,0.03661571907085209,0.038420084854040214,0.036464698516371435
JT,2537,0.10687384061296244,0.11660441600562606,0.11428447590159095,0.11643164713986122,0.11441823450834615,0.11947921097769769,0.11660358933816246,0.16906788775861278
JT,3207,0.07804482230268954,0.07858010131668662,0.07964495939269144,0.07843690789370415,0.07807478189949962,0.0795313258918546,0.08048245156698612,0.12079098966672536
JT,2648,0.0445734255611533,0.04555898694226406,0.04821870469386169,0.04343025883466183,0.04285863675946834,0.04796249402855334,0.04841662915343129,0.057324291294913086
JT,4058,0.01852577634243562,0.020008847521232838,0.018909993979595772,0.02471274291756864,0.02707278497449837,0.01902781351985401,0.022343803766309574,0.014255967879812034
JT,1405,0.06830362576897721,0.0770662202741141,0.07939261650998893,0.07463147586408252,0.07458582205599809,0.07401074549666393,0.07876873620878824,0.12403093921600547
JT,3894,0.16584306565037246,0.16555702233729844,0.1616040478613792,0.14966958540363068,0.14380386129753317,0.16738995917917696,0.16358105275589285,0.24360382844748926
JT,4545,0.0923214355428118,0.09697156065112196,0.10216468011573034,0.08536510722484904,0.09688898851728171,0.08637628472098532,0.09895505382951178,0.1635560633697341
JT,2756,0.03469745542766103,0.031370307736644044,0.03348196595608779,0.04113777632954522,0.03386404026722422,0.037883779741064424,0.035568339417621275,0.026075378471641326
JT,2422,0.04689811050423715,0.04762743209129804,0.04614043644402128,0.047869581787213115,0.049049556105867795,0.04441499348258898,0.049079372491737494,0.06900284468819844
JT,1437,0.07635638093130498,0.08078125202146809,0.07970510429857974,0.07614458560252967,0.08458859414162642,0.07810487886317609,0.08086290337381252,0.11742002116882562
JT,1263,0.03802845695407598,0.037719363396539383,0.03438744637906839,0.03708282361722268,0.03514872145688886,0.03261486456240505,0.035632025938958214,0.03973169303660679
JT,2586,0.031176617326086318,0.035744357987830155,0.040728638742321244,0.032306593444879364,0.033969848009206306,0.03502396191596014,0.04046296121049116,0.03082409213846054
JT,3384,0.10136815094315209,0.10022938591643972,0.10117889844351434,0.1019871594541811,0.100484984838136,0.10062238858104021,0.10194338425512565,0.1507980409568218
JT,4230,0.1332895807397972,0.13834455007583316,0.13656943436715835,0.1270931143135385,0.12875766310964526,0.14089994482802567,0.1386432073566999,0.21767772867996413
JT,4011,0.08133860662862016,0.08274348161820794,0.08031660941711952,0.08903782700735315,0.07630569184086418,0.08252305336577931,0.08042880758237604,0.13307732650767737
JT,4790,0.03840712831847589,0.03641607080930411,0.03777812840863434,0.032295399025029224,0.04371206470652238,0.04024543769557713,0.038534964300820526,0.03362742276745215
JT,4996,0.09009051931215245,0.08875064560763164,0.08952936521985295,0.09388134472725505,0.09269920760214273,0.07766409996633417,0.08874004647247295,0.14410481414004062
JT,3286,0.03562311398747806,0.04063178257247067,0.03714660573942752,0.037388261571308735,0.04343991876257797,0.03254321994617277,0.03856625053579596,0.029065035201022993
JT,4782,0.06463230947802201,0.06754118165350019,0.0679693506269046,0.0720003190594993,0.06688877885945284,0.07076043892565478,0.06967572666972024,0.09651461472145248
JT,3718,0.0590339595363478,0.06787611936604923,0.06505902789159301,0.06658908794096183,0.06612408242656072,0.06324478493691295,0.06433738491696692,0.10073252074342891
JT,2183,0.0679325123606621,0.04330485260879479,0.04325347336651451,0.04061401450514343,0.043621072259265536,0.04204604237599759,0.04352180420283842,0.05777235775555443
JT,3926,0.07686079132993942,0.08623231436971233,0.08332708927481848,0.09012495214878934,0.09021553231382329,0.0824497494877579,0.08593508215568973,0.13707525855508795
JT,2767,0.04586254377755482,0.0483169616076626,0.045918470183504784,0.04759708666543976,0.05055255990917203,0.04731553416203439,0.048159296791013224,0.06462972752863745
JT,4930,0.05665751769019084,0.05936519989267545,0.05915455775329988,0.058453953796990206,0.05931337074434883,0.05841211836774094,0.059785176849852975,0.07775310001918674
JT,2812,0.06886999839170577,0.07308150021943736,0.07307228632737056,0.07265858456761116,0.07110108614223533,0.07251498234140902,0.07471737223941717,0.12148280172513119
JT,1930,0.03971202247481336,0.04918653427601131,0.05116440365169509,0.05046305931004746,0.052894948938085676,0.05143681619704416,0.052111022278763706,0.07228150332006025
JT,1225,0.024370314924564717,0.03419347213187232,0.04344689436673536,0.03745441985543021,0.037308295532844434,0.04486300887079672,0.0417796587081877,0.03875946420875186
JT,1140,0.04464405997283557,0.05258599281116331,0.054689520113193994,0.049038456558985075,0.045099365318690826,0.04198843811913861,0.0481573048263717,0.0391429426965936
JT,3050,0.046078143549103154,0.04686720942853794,0.04736595092132496,0.04699186159582671,0.04862116637085795,0.04988319543252856,0.050165058285938445,0.039091618675913105
JT,2073,0.07842211539085323,0.08673863508656181,0.08573773567963712,0.08414680197792163,0.09072851362748692,0.08977654269493668,0.08628947228193148,0.1278483445366254
JT,3575,0.0632526632372932,0.061580899790276075,0.0566898584456991,0.06377817204270005,0.052066019395233816,0.054962979349477276,0.057284536638864576,0.08585118928348305
JT,3257,0.01697121964100073,0.019675761821956312,0.024616975376219836,0.02530224181971318,0.021086663911293137,0.017416565701830217,0.02216171177442066,0.014131161439458098
JT,3743,0.03954197557814671,0.04631348166111693,0.04518334839057419,0.04797439691360858,0.0454015920975647,0.04328446160433622,0.046881753389503907,0.05494924540915451
JT,2283,0.03633724218753618,0.0452711572438608,0.040872933820928686,0.046362374839846676,0.04134382608322811,0.04104903471438858,0.044850150336027,0.0365353876796493
JT,1148,0.043432090348510005,0.04849218349277183,0.06218607325292999,0.04493934250883686,0.04713559529653968,0.05141474139726108,0.04788843883583233,0.04251251817267606
JT,3555,0.03392472021137063,0.03446952390805239,0.035703040832355204,0.037306260856974964,0.035307273702966706,0.039824919627393096,0.03601669733947288,0.041736651865237645
