n_ary,n_subset,strat_10,strat_25,strat_50,random_1,random_2,random_3,pairwise,fast_exact
JT,28000,0.5517125129699707,0.5595123767852783,0.570389986038208,0.02384161949157715,0.02423691749572754,0.025635242462158203,84.76857876777649,196.2620017528534
JT,29000,0.5698866844177246,0.5775201320648193,0.5900211334228516,0.027248620986938477,0.026738405227661133,0.025491952896118164,90.2301697731018,197.6710844039917
JT,30000,0.5924453735351562,0.5992367267608643,0.6092479228973389,0.02601933479309082,0.021648168563842773,0.02329397201538086,96.94371247291565,228.13445448875427
JT,31000,0.6087782382965088,0.6185564994812012,0.6335623264312744,0.03529477119445801,0.03499293327331543,0.02978205680847168,104.58158612251282,214.8793249130249
JT,32000,0.6257820129394531,0.6339662075042725,0.6460385322570801,0.023417234420776367,0.02326202392578125,0.023288726806640625,110.40429973602295,219.41180849075317
JT,33000,0.7019033432006836,0.6555869579315186,0.6661977767944336,0.018548011779785156,0.021822452545166016,0.021214008331298828,117.867360830307,233.2816801071167
JT,34000,0.6679642200469971,0.6710870265960693,0.6825904846191406,0.020576953887939453,0.02048039436340332,0.019971847534179688,125.88600754737854,244.54248309135437
JT,35000,0.6820130348205566,0.6897401809692383,0.6990220546722412,0.02320718765258789,0.02332282066345215,0.022756099700927734,133.19300079345703,242.09939861297607
JT,36000,0.7048101425170898,0.7088274955749512,0.7175102233886719,0.015397071838378906,0.015367746353149414,0.014653682708740234,140.98059797286987,249.96868228912354
JT,37000,0.7207856178283691,0.7275815010070801,0.737079381942749,0.019559860229492188,0.019570112228393555,0.01925039291381836,149.1533923149109,221.0314700603485
JT,38000,0.7474946975708008,0.7551264762878418,0.766899824142456,0.025438308715820312,0.02568650245666504,0.02599358558654785,158.11840152740479,257.04930090904236
JT,39000,0.7663669586181641,0.7735862731933594,0.7843773365020752,0.021895885467529297,0.02140522003173828,0.021296262741088867,168.48292517662048,257.00369024276733
JT,40000,0.7882225513458252,0.794316291809082,0.8071169853210449,0.0270843505859375,0.028023242950439453,0.027811050415039062,172.61689639091492,274.80948781967163
JT,41000,0.7980303764343262,0.8000626564025879,0.8112249374389648,0.020044326782226562,0.020078659057617188,0.02014923095703125,184.4305078983307,325.7312173843384
JT,42000,0.8175392150878906,0.8242433071136475,0.8371994495391846,0.027104854583740234,0.026091814041137695,0.025176048278808594,192.36469173431396,294.9577748775482
JT,43000,0.8749644756317139,0.8681375980377197,0.8832187652587891,0.03027033805847168,0.029508113861083984,0.029993057250976562,204.26801919937134,314.8519186973572
JT,44000,0.8611106872558594,0.8639426231384277,0.8730275630950928,0.019613265991210938,0.0193479061126709,0.018963098526000977,208.57698440551758,356.7879071235657
JT,45000,0.8883311748504639,0.8949365615844727,0.9057872295379639,0.0158689022064209,0.015486717224121094,0.016276121139526367,221.77189469337463,298.73388719558716
JT,46000,0.90370774269104,0.9124104976654053,0.9263782501220703,0.02605605125427246,0.027741193771362305,0.028914690017700195,230.13896703720093,330.87761402130127
JT,47000,0.9676454067230225,0.9745168685913086,0.984316349029541,0.02157759666442871,0.02216792106628418,0.021504640579223633,245.1889135837555,405.64406538009644
JT,48000,0.9802939891815186,0.9740476608276367,0.9962410926818848,0.030844926834106445,0.02836751937866211,0.03125286102294922,254.2217996120453,329.3733389377594
JT,49000,1.0539700984954834,1.0731472969055176,1.168595790863037,0.022275686264038086,0.02383112907409668,0.022924423217773438,274.49132776260376,341.4530174732208
JT,50000,1.1212551593780518,1.1558966636657715,1.154158592224121,0.02121448516845703,0.021524667739868164,0.02178049087524414,286.03150033950806,370.8314244747162
