n,Trial_0,Trial_1,Trial_2
16000,0.0002325503127576234,0.0007673724638004309,0.00045370762567550904
16100,0.0005562302444972744,0.0002316454927865641,0.0008803823089972851
16200,0.0003276060404796277,0.001043427455484719,3.463411090567914e-05
16300,0.0008045550133499724,3.2858722118445094e-05,0.0006079298694503243
16400,0.0007805974878660193,0.00022782072223745398,0.00016933438796801203
16500,0.0002715914686479415,0.00018612340985546538,0.0001698560645619629
16600,0.0004652090214161686,1.1443395961263647e-05,0.0008156293371832934
16700,0.0003408945755130899,5.4543139140356134e-05,0.0003786183161764156
16800,0.00016233029186421555,0.00013883479843934676,0.0004908417851914038
16900,0.00013734980327212432,0.0003094417626631485,0.00010407753696131672
17000,0.00027995591177998325,2.1416770604826274e-05,0.0006756363994123438
17100,0.00016403414770554958,0.0006647033715484196,0.0003332942446511722
17200,0.0006718079548460321,0.0006096691934190657,0.00022295329917232376
17300,7.370325261044086e-05,0.0007082127718437692,0.0008446949163384565
17400,0.00035139334101311204,0.0002283459453629455,0.0002025950557309475
17500,0.00042937308903140403,0.00039489538233836163,0.0001891567745084255
17600,3.4275362444602386e-05,0.0001143044456895781,0.0005946902541854315
17700,0.0012084321330169956,9.052431561407115e-06,0.00016044247450844318
17800,0.00032686709976390005,0.00015320003615271194,0.00024077786665910317
17900,3.370700234506252e-05,0.000163056916364257,0.0004783483466956895
18000,6.676335850672177e-05,0.00024208142603282523,0.00011352613686785307
18100,0.00031528759422200237,6.890755808305893e-05,0.00012712803863609845
18200,0.0001512068101989228,0.0002459707974626357,0.0004958910343460243
18300,0.0006001903183393831,0.0001504386624139875,8.25190515901797e-06
18400,0.00029052570150464585,0.00014441158418451727,3.3198620947111346e-05
18500,0.0003374670240663402,0.00027873644849446544,0.00040482769476599123
18600,8.351126485933724e-05,0.0009772406416393709,0.00046659739901250274
18700,0.00040309464317389576,0.0007536091464568906,0.0004773657932944375
18800,0.0005300604768193884,0.00010050757261992338,0.0009090922106967658
18900,7.140638587721515e-05,0.0009453599266369128,0.0003521722743938249
19000,0.00035897231113390937,0.0004859531164347619,0.00026260965371557865
19100,0.0002789313786390746,0.0004508481877834314,0.0004685216414187232
19200,0.00021906226871382106,5.646628713856794e-05,0.0006539363213567961
19300,2.719902878378644e-05,0.00025759174810668917,2.1286228028161158e-05
19400,0.0010507901489933413,0.0004738942554004255,3.207266902449657e-06
19500,0.0003461531472861157,0.0007146205817305795,0.00019790768340494092
19600,0.00015996924429254045,0.00025289485576962534,0.00012149163308336486
19700,0.00029692649888496403,0.000405265886259637,0.00045534185039577957
19800,0.00047648979606645936,0.0002522795591180238,0.0006107668995284921
19900,0.0007331606567530513,0.000522310167568929,0.0005674923111868291
20000,3.7085169932532525e-05,0.0004542598609555415,1.6670069919982877e-05
20100,0.0005484667126318121,0.0005096824231485275,7.654288754282979e-05
20200,0.000349475102991742,0.0009262704484891415,0.00027624507445717095
20300,4.0235331409732566e-05,0.00010976059634715263,7.536181964817867e-05
20400,0.00011582759795150666,0.00031648615098714417,0.0005944139679902316
20500,0.00036988241446986314,0.0002858307088955958,0.0002981084322698502
20600,0.0004637151945717788,0.00048623456703994483,0.00046423462903449897
20700,0.0004044503069851879,0.0006518387499320488,0.0004422698124793567
20800,0.0004473341429461486,0.00041370920897276786,1.5701235964393767e-05
20900,0.0008014328563338002,0.0001361753909174257,0.0008373254376149719
21000,1.3488474593786881e-05,6.938527693109431e-05,0.0005631523345022149
21100,0.00016357969337862932,0.0001007527319890067,0.0004945885040326392
21200,0.0003675588879838154,0.00013806287613149504,0.0007136597354496788
21300,0.0001935559904079065,0.0002103996501509331,0.00016430120682714433
21400,0.00019741934676645312,0.00019692030437412633,0.00012106393723734787
21500,0.00020324336766988638,0.0002653762146705152,0.00040253796169026357
21600,0.0004718197718333039,7.93697687581918e-05,0.0002060239025143129
21700,6.764013143856218e-05,0.0002498019039952337,0.00042173070354944997
21800,0.0005375831650975826,0.0006751786235264512,0.00015277129939428313
21900,0.0010004232281551617,0.00034348721046070785,0.0005190905692573355
22000,2.2431158684693697e-05,0.000249419678271523,6.268310541379662e-05
22100,3.851866881288135e-05,0.0005309607026173502,5.582442092338935e-06
22200,0.0002773030690497169,8.876644843819337e-05,0.0006789439702341027
22300,0.00013341633394201025,0.0004834561093752521,0.00040304624011086587
22400,7.38676004728156e-05,0.0003835388323117084,0.00010317016378585953
22500,0.0002869566390913958,0.00016631687789253613,0.00011196429641638361
22600,0.0001715825785332803,0.0009352861637658971,0.00012053518118754214
22700,4.460561702487875e-05,9.712938012518268e-05,0.00035275289126920906
22800,0.00045539866345109536,7.87922886086867e-05,0.00019605280430398664
22900,0.00039561844274046964,0.00030841337273798675,0.0002606005594460725
23000,0.00045202997547116874,0.0002923146179040492,4.7909157990994045e-05
23100,6.600167554901559e-05,0.0003242355170170186,0.00023573177093735853
23200,0.0006488954745738906,8.240951829580068e-06,0.0004745106030706603
23300,0.0005014151829310087,8.254720701902918e-05,0.000266480368553923
23400,0.0001175767369373526,0.0003284788166325603,7.262146362418953e-05
23500,0.00015980023216374817,0.0005731150145761865,0.0004265989158575012
23600,0.0007143578581151888,0.0003186742724916869,0.00028090191526325414
23700,0.000526194938153618,0.0005556371614690581,6.809652140180034e-05
23800,0.00010456700183936185,1.4578932994169236e-05,1.149602348748946e-05
23900,6.794507327059773e-05,4.184667536460962e-05,0.0002686346403237283
24000,0.00021603017424676185,0.00020636096940815363,0.0003504749781363947
24100,2.9754899531331258e-05,0.0006520094248063657,0.000105847071139753
24200,0.00044243317170328256,0.0002611268428244218,0.0001876188149013136
24300,0.0006180856722624306,0.00015387609389150292,0.00045152495179826
24400,0.0005882838089031894,0.00014963537491866075,0.0003767243987775337
24500,0.0002404550904919478,0.00038292327575048524,0.00018470790158839345
24600,0.000439525006672159,0.00014631850301258242,0.00034155552416217927
24700,6.10885183605081e-05,0.00019534849743624294,0.0001516388519441081
24800,3.3166449288246636e-05,0.00033683977605977744,0.00054993825474009
24900,0.0005760081801771677,0.00017008848274763233,0.00024543981764160727
25000,0.00019702215168299064,0.000510316084282536,0.0003177386799909643
25100,3.419110589406027e-05,0.00010559612318372658,0.0004919520179254011
25200,4.6270516957186425e-05,1.3282343753640014e-05,0.0004898416881288781
25300,0.0012589031197496325,0.00020512610027961786,0.000515501742924418
25400,0.0001827093844866401,0.00015154777405149145,0.00035026704439428125
25500,3.7225827540232626e-05,7.556756200977066e-05,0.0003406250258864707
25600,0.00010266651882678834,0.0004534190324113896,0.0004974346394888696
25700,0.00047497656052625237,0.00021375722521446705,0.00032559491240125027
25800,0.00013075648275959195,0.00038323785217972417,9.005534399736392e-05
25900,0.00032339108847648235,0.0003022308158659448,2.85586023414941e-05
26000,0.00031365532388458184,0.0007186782641663836,0.0003366151452603994
26100,6.655360407872846e-05,0.00027331146701578546,0.000138286398289722
26200,0.00023527149947083492,0.0005765277449774064,0.0001505142458567421
26300,0.00021424956112464644,0.00012857346174516282,6.66302957150755e-05
26400,0.00014292149177541624,0.0001809650546186481,0.0002401667044942546
26500,0.00011077155635294544,0.0004490684739394124,3.267390629091427e-05
26600,0.00010684389710227671,0.00021964205066535292,0.00045248718526208487
26700,0.0003856158201425153,0.0001144235465543042,0.0007059059803761203
26800,0.00043222700470699205,2.232209645799954e-05,0.00032814827897098553
26900,0.00022155370675713826,0.0002671756221344912,9.0580416816477e-05
27000,0.0007169464307015816,2.8315106126247658e-05,7.524854306018014e-05
27100,1.688792458287569e-05,0.00019421520268683712,0.0001633971701907877
27200,0.00045565463526800465,0.00023801378055857136,0.0006115400606775678
27300,0.0003752449932408475,0.0001763612890383348,0.00016319586583407597
27400,0.0002588892608620663,0.000484487426437169,6.395477914675207e-05
27500,0.00022962772627865835,0.00019152761018381703,0.0003100042528334235
27600,0.000452656746281338,0.00038657254577623146,4.276806224329244e-05
27700,0.00061740043908598,0.0006054230507289149,9.552968112533367e-05
27800,0.0002662225696129228,1.334993256726924e-05,4.3138038697460024e-05
27900,0.00012057256691683227,0.00012429014122092297,0.00021901579010155658
28000,8.73168059896956e-05,0.00028495754726806655,5.4025662928863794e-05
28100,0.0002043962827340262,0.00033858194982797074,0.000386353378702603
28200,0.00040874717838240704,0.0005391037282771183,0.00028558907364323316
28300,0.00013741563511951438,0.00038918789884673233,4.7275054204459765e-05
28400,0.00024765240277146994,7.015751580188856e-05,0.0005491580083139269
28500,3.5795870877763925e-05,0.0002859836733823673,5.6980743324636096e-05
28600,0.0002754845870908129,0.00014020199485870188,3.499186539251964e-05
28700,0.0004970745988677472,0.00020654199327382883,0.00017028526415246992
28800,7.655565109676576e-06,0.00038118736048098345,1.915532032575884e-05
28900,5.704522607227758e-05,0.00046388682713424667,0.00034686861173188754
29000,0.0004131950322056599,0.0002109831944113183,0.0005448554592480948
29100,0.00040683283022036054,0.00012155804504154766,2.2858727402985668e-05
29200,0.000212089262789511,5.645293411887797e-05,0.0002096997199637629
29300,0.0003112582374190098,0.00022987522689835171,0.0002120043319946141
29400,7.997425287184501e-05,0.0002866809785212754,0.0001862751087202963
29500,0.0002894013708915899,6.018377954425391e-05,0.00014721936334594066
29600,0.000351147410516478,8.903263631471203e-05,0.0002846433871276921
29700,0.00043920115468035203,0.0004012274318483111,0.0001352482697849211
29800,0.00019730724706754077,0.00013555375246124268,0.000468799744952203
29900,0.00026828934307962515,0.00044728011907677057,0.0003187288235614594
30000,0.00020326289087360672,0.00020510528767733738,0.0002630778810858714
30100,0.00010927213667888402,0.00035269145319605233,4.740952204992932e-05
30200,0.0004092291480664867,0.00028777694574602664,0.00044052105733535796
30300,0.0003707697222513351,0.00030616196184957145,0.00011352047666610132
30400,0.0006930829526019533,3.0969918270284946e-05,4.685441974766613e-06
30500,0.0003172203227837511,0.00020229591030576644,0.0004029863512188536
30600,0.00028682124765519457,0.0002791727049875903,0.0003460474593844909
30700,0.0003679432017332229,0.0002282787772249495,0.00014079918250331502
30800,8.847837881820197e-05,0.00019200873291791432,0.00026639528030611426
30900,4.250237410077795e-05,4.501943939971831e-06,0.00032543999891990194
31000,0.00014253289710644546,3.967261771287145e-05,0.00024688421378438186
31100,7.598264324698567e-05,0.0005838598665309502,0.00023287019224862981
31200,0.00046456802811881137,0.00047510184577007064,0.00027268864675997206
31300,0.00017854099051645145,0.0001641416788925043,2.386814334387477e-05
31400,0.00012772000731739452,4.782103789796599e-05,0.00028184086606822256
31500,0.00017313786210007565,0.00010902805577100994,6.840031723209794e-05
31600,1.3385633793133733e-05,7.036416736644346e-05,0.00020917777461831877
31700,0.0006442896044385193,5.495863090923536e-05,0.00012222739078279754
31800,2.9403698265595413e-05,0.00025661784416536326,0.00019823036346222622
31900,7.587311805926089e-05,0.00021376405399523013,0.00043404802763760686
32000,0.00012203440874583582,0.00021855721770291936,0.00019413089320977073
32100,0.00039812538315708856,0.0001365127323514903,0.0005340533637785416
32200,0.00014455232431781484,0.000336315797556358,0.0001446089609583312
32300,2.359546974473048e-09,2.943856419779234e-05,7.3457433295842645e-06
32400,0.00040542124509782007,0.0002130561367362227,0.00010111332614834434
32500,0.000254028718416649,0.00040046420783457215,0.00024185261586273654
32600,2.9603547759826654e-06,0.00030490893277632103,0.0002140127330002295
32700,0.0005006222930813153,0.0001676832114547444,3.31435440371064e-05
32800,0.00036892145029002177,0.00026445385511128516,0.0006146294999207491
32900,0.00041170321152672607,0.00036156764245762196,0.0005061413914331792
33000,0.00023676150278106878,8.606384106002452e-05,0.0006732159428007589
33100,0.00038083303832606163,8.198375412188375e-06,0.0002084784436510445
33200,0.0001514504819900564,0.00022014901401704035,0.0005316641108369657
33300,8.112771330814894e-05,9.845556542081857e-05,0.00033887010373442883
33400,6.041565459025122e-05,0.00019866774634619278,0.0005800465338319238
33500,0.00010106466310946804,0.0005188355449751436,2.0809711345604054e-05
33600,6.016868756064664e-06,7.110453486977586e-05,0.0002296842615917838
33700,3.763839912063194e-05,9.260880909461866e-05,0.0003033389635851702
33800,5.838697523563585e-05,8.596248953998686e-05,0.00010985772009888817
33900,6.626859545658115e-05,4.2782527027385164e-05,0.00029896462581854855
34000,8.92345784073989e-05,0.00033883354355421225,0.00023191743665385012
34100,3.947525541347918e-05,0.000196529263545131,0.0001062540893928543
34200,0.0001169444373165518,7.564952111255296e-05,0.00010756497228742168
34300,0.000404787781367294,0.00019118952781330134,0.00036231687149831937
34400,0.0003061583426733627,0.0005685716609352132,0.0001848840728277401
34500,0.0003080535826264219,0.00038974858046561534,0.00018758240776833857
34600,0.0002787388489241538,8.597531755041854e-05,0.0002025710843438222
34700,0.00010694300508101717,0.00016012869152728926,8.977117569272663e-05
34800,0.0003205050684338684,0.0003663582252678155,3.0192754543162392e-05
34900,0.0003012565581667903,0.00018349859571781257,0.0002842932836891743
35000,0.00019270418233738318,0.00028305906678738335,0.0001673652348868071
35100,0.0001489332042381719,0.00029153168384057904,6.661682712619243e-05
35200,5.354238282931356e-05,0.00017740147188702315,6.490128676095441e-06
35300,0.000310747601815764,8.296154309306303e-06,0.0002722029565428996
35400,2.648927112436361e-06,0.00010526009304745454,0.00029587298836175613
35500,0.00048037126260302987,0.0001882978880490549,0.0007264928911628332
35600,0.00038102880247833926,0.00035407692898919985,0.0001232348341117795
35700,0.00010153227534900888,0.00010068736275359313,0.0004506156201058431
35800,0.0004413902627682098,0.0002854824168772585,0.0005600519326845466
35900,3.8581402911797014e-05,6.894217794539692e-06,1.0716992748183163e-05
36000,0.00023793107731409635,0.0001390819129184484,0.0003338862113511365
36100,0.00022588992991567913,4.470218870733511e-06,0.0005326388208773125
36200,0.00017906712112761292,0.00017204179340582493,0.0001636078261255669
36300,7.11393754265488e-05,7.746401731204e-05,0.0001030378585794578
36400,0.00019797920079131504,0.00011623336242921889,0.00011774035193615195
36500,4.023651850953991e-05,0.00022374381814030397,0.00030859787518408566
36600,3.0486225020887048e-05,0.0004007142525571661,0.00028400628899596936
36700,4.6470645938462285e-05,8.260380061100858e-05,0.0001598494349004942
36800,0.00010631177342743103,0.0007698350295673728,0.0002076841616367453
36900,0.0005441886449994715,9.567402599308661e-05,0.0002803037679889042
37000,7.341794422321968e-05,0.0003610705905897904,0.0002415996413610566
37100,6.610900494494198e-05,0.00010239108119183826,1.9828177202918518e-07
37200,0.00018777101127884221,0.00023915989906822532,4.3488936259911126e-05
37300,0.00023987709959175096,9.305014589366944e-05,2.6371309203881976e-05
37400,5.529455357369817e-05,0.00018020990337869192,0.00023205960761676914
37500,0.00015602939012010486,0.0003169763418282845,2.9479770363716185e-05
37600,0.00022237780883535563,0.00020952150579364726,0.000399303500315501
37700,2.902989192754557e-05,0.00042925121859055393,0.0003361735176902747
37800,0.00024979368314786976,0.00032930893777616266,0.00011836129584710808
37900,0.00040082606769895057,0.00012094197963202769,0.0005050036427734772
38000,0.0004647477601915917,0.00010052119744327626,0.00015964122057374186
38100,0.00013507596827794233,0.00048200918547885996,9.161964578724424e-05
38200,0.00016074890783707163,0.00017056489351466309,0.00019592264341478094
38300,8.369641997632571e-05,2.0563511725163464e-05,0.0002460583503292313
38400,0.000301327421673131,2.013993203675568e-05,3.178105020423816e-05
38500,0.00013860039189994566,4.691148901123099e-05,8.593844408383289e-05
38600,0.00013348750717648294,0.00011024624994648846,0.00010797926382119516
38700,0.00017031328999947415,0.000292871816225726,0.00021902158057129917
38800,0.00018951727821300834,0.00012461790368994974,5.351486183829968e-06
38900,0.00021486062738074185,0.00022546849154694848,0.0001978122317433939
39000,0.00036882618799097266,0.00018755575698575777,2.9860356958844037e-05
39100,9.112151397505652e-05,0.0001455173938862686,3.1286392477486435e-05
39200,0.0005746229195109365,0.00011063143122558294,0.00013079413246577798
39300,0.00027900416263756944,0.00023925327578502853,0.0001617653149832976
39400,0.00018673348580616755,0.00025500918294199537,0.0004302335460117934
39500,2.9996683750588282e-05,0.00019042465960958377,4.9062553434786604e-05
39600,0.0001535907155496563,0.0001503046099145533,0.00035339507618623034
39700,0.00021111724612749017,0.00025349410554295626,0.00018451001990474336
39800,9.488559531317664e-05,0.0004259319296885111,6.3241160373761485e-06
39900,0.0004353763325160853,5.747464483443765e-05,3.473201844905738e-06
40000,0.0003860808436439156,7.201604403814232e-05,0.00018441756036827184
40100,0.00016444459445497106,0.00020629951305015104,0.0001892688752551941
40200,0.0002484937501739948,0.0003537178379321715,0.00028722328438027245
40300,0.0003962645013343702,0.00029152415136884935,0.00010559771147511388
40400,3.58365248196435e-05,0.00010592538732051571,6.947385928124383e-05
40500,0.00028617692246427073,0.0003056724699284641,0.00013692322689923264
40600,0.00035348922613967493,0.0002574957177739201,0.00021899779244580198
40700,0.00012430796690116042,1.9474268268371286e-05,7.431964636611665e-05
40800,0.000519801940185638,0.0003442152890301975,1.6453505746610864e-05
40900,0.0001456414284051466,0.0004294638837817333,6.601681434340034e-05
41000,9.345579558098227e-05,0.00043043843033882534,0.00027697494858777705
41100,0.00014413787462685956,0.00017840118299236596,4.272919709111256e-05
41200,0.00015781382137550204,1.658855544595106e-07,0.00018038252602181615
41300,3.826895321226709e-05,0.00018319640861250153,7.445100404671057e-05
41400,0.00014072744271290127,0.0003914568414392916,0.0003728670509825782
41500,0.00019807101365554303,0.00048214731701259894,0.00021720602688687918
41600,0.00010466236753403635,0.00010732527809384496,0.0002540528338193515
41700,0.00015992635312811476,9.244171157476999e-05,5.1922024006362255e-05
