n,Trial_0,Trial_1,Trial_2
100,0.00029206275939941406,8.106231689453125e-06,7.152557373046875e-06
200,1.430511474609375e-05,1.0728836059570312e-05,1.1444091796875e-05
300,2.3603439331054688e-05,1.5497207641601562e-05,1.6927719116210938e-05
400,3.0040740966796875e-05,2.2411346435546875e-05,2.5033950805664062e-05
500,3.504753112792969e-05,3.147125244140625e-05,3.147125244140625e-05
600,4.029273986816406e-05,3.695487976074219e-05,3.910064697265625e-05
700,5.245208740234375e-05,4.363059997558594e-05,4.601478576660156e-05
800,5.888938903808594e-05,4.8160552978515625e-05,4.935264587402344e-05
900,6.175041198730469e-05,5.459785461425781e-05,5.507469177246094e-05
1000,6.818771362304688e-05,6.413459777832031e-05,6.341934204101562e-05
1100,7.772445678710938e-05,7.176399230957031e-05,7.414817810058594e-05
1200,7.963180541992188e-05,7.939338684082031e-05,7.677078247070312e-05
1300,8.559226989746094e-05,8.463859558105469e-05,8.535385131835938e-05
1400,8.702278137207031e-05,8.726119995117188e-05,8.797645568847656e-05
1500,9.417533874511719e-05,9.274482727050781e-05,9.608268737792969e-05
1600,9.751319885253906e-05,9.298324584960938e-05,9.560585021972656e-05
1700,0.00010228157043457031,0.00010275840759277344,0.00010395050048828125
1800,0.00010824203491210938,0.00010895729064941406,0.00011777877807617188
1900,0.00011038780212402344,0.00011157989501953125,0.00011539459228515625
2000,0.00011420249938964844,0.00011563301086425781,0.00012087821960449219
2100,0.00011658668518066406,0.00011730194091796875,0.0001239776611328125
2200,0.0001232624053955078,0.00012493133544921875,0.0001342296600341797
2300,0.00013899803161621094,0.00014281272888183594,0.0001385211944580078
2400,0.0001392364501953125,0.00014019012451171875,0.0001461505889892578
2500,0.00013899803161621094,0.0001418590545654297,0.00014829635620117188
2600,0.000152587890625,0.00014853477478027344,0.00015020370483398438
2700,0.0001518726348876953,0.00015211105346679688,0.00015616416931152344
2800,0.0001621246337890625,0.0001628398895263672,0.00016760826110839844
2900,0.00017404556274414062,0.00016736984252929688,0.0002503395080566406
3000,0.0001735687255859375,0.00017547607421875,0.00017786026000976562
3100,0.0001785755157470703,0.0001800060272216797,0.00018095970153808594
3200,0.00018930435180664062,0.00019860267639160156,0.00019025802612304688
3300,0.00019884109497070312,0.0002033710479736328,0.00019693374633789062
3400,0.00019931793212890625,0.0001983642578125,0.00020456314086914062
3500,0.0002079010009765625,0.0002129077911376953,0.00020742416381835938
3600,0.0002071857452392578,0.00021839141845703125,0.00021314620971679688
3700,0.00022292137145996094,0.00022649765014648438,0.000217437744140625
3800,0.0002193450927734375,0.0002205371856689453,0.000232696533203125
3900,0.00023508071899414062,0.0002257823944091797,0.0002288818359375
4000,0.0002307891845703125,0.00023055076599121094,0.00023674964904785156
4100,0.000247955322265625,0.00023698806762695312,0.0002410411834716797
4200,0.00024771690368652344,0.00024962425231933594,0.0002512931823730469
4300,0.00027942657470703125,0.0002562999725341797,0.0002598762512207031
4400,0.0002608299255371094,0.00025463104248046875,0.0002701282501220703
4500,0.00026535987854003906,0.0002791881561279297,0.0002739429473876953
4600,0.0002722740173339844,0.0002791881561279297,0.0002791881561279297
4700,0.0002760887145996094,0.0002779960632324219,0.0002791881561279297
4800,0.0002841949462890625,0.0002872943878173828,0.0002925395965576172
4900,0.0003046989440917969,0.00030231475830078125,0.00029969215393066406
5000,0.00029754638671875,0.00029468536376953125,0.0002987384796142578
5100,0.0003018379211425781,0.0003044605255126953,0.0003070831298828125
5200,0.00031113624572753906,0.0003180503845214844,0.0003185272216796875
5300,0.0003190040588378906,0.0003266334533691406,0.00031948089599609375
5400,0.0003249645233154297,0.00032210350036621094,0.00032520294189453125
5500,0.0003387928009033203,0.0003304481506347656,0.00033354759216308594
5600,0.00034737586975097656,0.0003383159637451172,0.0003452301025390625
5700,0.0003485679626464844,0.0003707408905029297,0.0003502368927001953
5800,0.00035452842712402344,0.00034999847412109375,0.0003657341003417969
5900,0.0003631114959716797,0.00035762786865234375,0.0003619194030761719
6000,0.0003662109375,0.00035881996154785156,0.0003654956817626953
6100,0.0003638267517089844,0.0003695487976074219,0.0003693103790283203
6200,0.0003800392150878906,0.0003819465637207031,0.0003783702850341797
6300,0.0003802776336669922,0.0003800392150878906,0.0003917217254638672
6400,0.0003943443298339844,0.00038933753967285156,0.00039076805114746094
6500,0.0003962516784667969,0.0003962516784667969,0.00040030479431152344
6600,0.0004000663757324219,0.000408172607421875,0.0003998279571533203
6700,0.0004143714904785156,0.0004169940948486328,0.0004169940948486328
6800,0.0004248619079589844,0.0004153251647949219,0.0004208087921142578
6900,0.0004258155822753906,0.0004220008850097656,0.00042438507080078125
7000,0.000423431396484375,0.0004229545593261719,0.0004317760467529297
7100,0.0004394054412841797,0.0004470348358154297,0.0004458427429199219
7200,0.0004482269287109375,0.0004444122314453125,0.00044918060302734375
7300,0.0004563331604003906,0.00044226646423339844,0.00045013427734375
7400,0.00045752525329589844,0.0004527568817138672,0.0004553794860839844
7500,0.0004608631134033203,0.0004515647888183594,0.00045371055603027344
7600,0.00047206878662109375,0.0004699230194091797,0.0004673004150390625
7700,0.0005044937133789062,0.000476837158203125,0.00047516822814941406
7800,0.00047850608825683594,0.00048041343688964844,0.0004754066467285156
7900,0.000514984130859375,0.0004999637603759766,0.0004935264587402344
8000,0.0005414485931396484,0.0004975795745849609,0.0004932880401611328
8100,0.0005016326904296875,0.0005090236663818359,0.0005030632019042969
8200,0.0005342960357666016,0.0005168914794921875,0.0005109310150146484
8300,0.0005195140838623047,0.0005240440368652344,0.0005235671997070312
8400,0.0005233287811279297,0.0005247592926025391,0.00052642822265625
8500,0.0005335807800292969,0.0005404949188232422,0.0005319118499755859
8600,0.0005710124969482422,0.0005381107330322266,0.0005459785461425781
8700,0.0005447864532470703,0.00054931640625,0.0005481243133544922
8800,0.0005667209625244141,0.0005545616149902344,0.0005583763122558594
8900,0.00055694580078125,0.0005667209625244141,0.0005631446838378906
9000,0.0005593299865722656,0.0005702972412109375,0.0005581378936767578
9100,0.0005638599395751953,0.0005984306335449219,0.0005633831024169922
9200,0.0005817413330078125,0.0005822181701660156,0.0005784034729003906
9300,0.0005927085876464844,0.0005946159362792969,0.0005967617034912109
9400,0.0005872249603271484,0.0005888938903808594,0.0005893707275390625
9500,0.0006067752838134766,0.0006031990051269531,0.0006074905395507812
9600,0.0006144046783447266,0.0006465911865234375,0.0005965232849121094
9700,0.0006148815155029297,0.0006105899810791016,0.0006337165832519531
9800,0.0006163120269775391,0.0006256103515625,0.0006139278411865234
9900,0.0006263256072998047,0.0006194114685058594,0.000629425048828125
10000,0.0006389617919921875,0.0006372928619384766,0.0006346702575683594
10100,0.0006375312805175781,0.0006358623504638672,0.0006272792816162109
10200,0.0006525516510009766,0.0006508827209472656,0.0006563663482666016
10300,0.0006551742553710938,0.0006587505340576172,0.0006556510925292969
10400,0.0006709098815917969,0.0006644725799560547,0.0006632804870605469
10500,0.0006785392761230469,0.0006673336029052734,0.0006659030914306641
10600,0.0006687641143798828,0.0006754398345947266,0.0006749629974365234
10700,0.00067901611328125,0.0006749629974365234,0.0006830692291259766
10800,0.0006878376007080078,0.0006775856018066406,0.0006799697875976562
10900,0.0007011890411376953,0.0006983280181884766,0.0006887912750244141
11000,0.0007050037384033203,0.0006949901580810547,0.0006964206695556641
11100,0.0007052421569824219,0.0007004737854003906,0.0007004737854003906
11200,0.0007145404815673828,0.0007164478302001953,0.0007219314575195312
11300,0.0007207393646240234,0.0007126331329345703,0.0007162094116210938
11400,0.000736236572265625,0.0007259845733642578,0.0007355213165283203
11500,0.0007407665252685547,0.0007343292236328125,0.0007371902465820312
11600,0.0007493495941162109,0.0007450580596923828,0.0007448196411132812
11700,0.0007557868957519531,0.0007503032684326172,0.0007486343383789062
11800,0.0007627010345458984,0.0007631778717041016,0.0007646083831787109
11900,0.0007612705230712891,0.000759124755859375,0.0007665157318115234
12000,0.0007789134979248047,0.0007760524749755859,0.0007660388946533203
12100,0.000774383544921875,0.0007677078247070312,0.0007672309875488281
12200,0.0007851123809814453,0.0007801055908203125,0.0007765293121337891
12300,0.0007877349853515625,0.0007851123809814453,0.0007748603820800781
