n_ary,n_subset,strat_10,strat_25,strat_50,random_1,random_2,random_3,pairwise,fast_exact
SM,4352,0.11102294921875,0.11003875732421875,0.11707639694213867,0.009209871292114258,0.009184122085571289,0.009193658828735352,70.21882724761963,48.563567876815796
SM,1646,0.040050506591796875,0.04010343551635742,0.04709362983703613,0.009247064590454102,0.009168148040771484,0.009156227111816406,9.808713912963867,23.891151428222656
SM,3684,0.09649109840393066,0.10258007049560547,0.1034235954284668,0.009363651275634766,0.00932455062866211,0.009285926818847656,50.09875202178955,42.76813983917236
SM,2387,0.06409072875976562,0.0623471736907959,0.06943750381469727,0.009168863296508789,0.009143590927124023,0.009185075759887695,20.910522937774658,31.12234091758728
SM,4881,0.12488627433776855,0.12542271614074707,0.13219046592712402,0.009305000305175781,0.009252309799194336,0.009269952774047852,87.89429187774658,53.567436933517456
SM,2846,0.07050156593322754,0.07194089889526367,0.0797433853149414,0.009240150451660156,0.009301185607910156,0.0093536376953125,29.358030080795288,35.37894940376282
SM,2417,0.0632319450378418,0.061266183853149414,0.06734538078308105,0.009383678436279297,0.009228229522705078,0.009366989135742188,21.14289426803589,31.332011938095093
SM,4203,0.10840106010437012,0.10671734809875488,0.11377906799316406,0.009240865707397461,0.009221315383911133,0.009168624877929688,64.99151849746704,47.38381505012512
SM,3061,0.06135082244873047,0.06287622451782227,0.07360196113586426,0.009239673614501953,0.009203910827636719,0.009259462356567383,33.66561031341553,37.11686158180237
SM,1977,0.05065774917602539,0.05027580261230469,0.058049917221069336,0.009324073791503906,0.009197473526000977,0.009188652038574219,14.342934608459473,27.33164620399475
SM,3975,0.10055136680603027,0.10219049453735352,0.10841917991638184,0.00933384895324707,0.009275674819946289,0.009272336959838867,58.17643332481384,45.337212562561035
SM,1794,0.043894290924072266,0.042474985122680664,0.04919838905334473,0.009238719940185547,0.009194612503051758,0.009226799011230469,11.793380737304688,25.73410177230835
SM,2238,0.0555415153503418,0.057384490966796875,0.0636296272277832,0.009207010269165039,0.009180784225463867,0.00918436050415039,18.343262672424316,29.70205068588257
SM,2867,0.07278966903686523,0.07365298271179199,0.08294200897216797,0.009102344512939453,0.00910043716430664,0.00904703140258789,30.326289892196655,35.4988956451416
SM,4879,0.12494564056396484,0.12634730339050293,0.13153553009033203,0.009334087371826172,0.009317159652709961,0.009335041046142578,86.18332171440125,53.49759244918823
SM,3423,0.08531618118286133,0.08722519874572754,0.09306907653808594,0.009152650833129883,0.009123086929321289,0.009095430374145508,42.43922233581543,40.5972158908844
SM,4538,0.11468052864074707,0.11699295043945312,0.12273383140563965,0.009252309799194336,0.009233951568603516,0.009198904037475586,75.89870595932007,50.85062050819397
SM,2544,0.06639361381530762,0.06703901290893555,0.07225275039672852,0.009360551834106445,0.009282827377319336,0.009232759475708008,23.54515504837036,32.72668766975403
SM,2188,0.055344581604003906,0.056925058364868164,0.06341338157653809,0.00917816162109375,0.009157896041870117,0.009109973907470703,17.59010624885559,29.41128158569336
SM,4660,0.11969590187072754,0.1213221549987793,0.12728428840637207,0.009171247482299805,0.009149789810180664,0.00913095474243164,79.92749953269958,51.773463010787964
SM,4659,0.10155487060546875,0.09777617454528809,0.10609245300292969,0.00919651985168457,0.009214639663696289,0.00912022590637207,79.98511862754822,51.639435052871704
SM,2236,0.05549192428588867,0.05872178077697754,0.06402778625488281,0.0092315673828125,0.009314537048339844,0.009212732315063477,18.252304315567017,30.067960262298584
SM,3107,0.07992172241210938,0.08003067970275879,0.08647871017456055,0.009320735931396484,0.009188175201416016,0.009154558181762695,35.2898690700531,37.81189012527466
SM,1673,0.0393671989440918,0.04015517234802246,0.04674887657165527,0.009114265441894531,0.009188652038574219,0.009087085723876953,10.173977851867676,24.26561951637268
SM,3165,0.08059501647949219,0.08019590377807617,0.08823800086975098,0.009215593338012695,0.009187936782836914,0.00912785530090332,36.909727811813354,38.26513719558716
SM,1732,0.044434547424316406,0.04325556755065918,0.05046272277832031,0.009278059005737305,0.009231090545654297,0.009228944778442383,10.97823452949524,25.21450972557068
