n,Trial_0,Trial_1,Trial_2
7000,0.16080188751220703,0.16182279586791992,0.17252373695373535
7100,0.16236186027526855,0.16297316551208496,0.16823697090148926
7200,0.1664135456085205,0.16740989685058594,0.17121267318725586
7300,0.16530513763427734,0.16616272926330566,0.17986822128295898
7400,0.1704881191253662,0.17109036445617676,0.17680025100708008
7500,0.1705012321472168,0.1708984375,0.18405699729919434
7600,0.1721498966217041,0.17369747161865234,0.18463420867919922
7700,0.17385292053222656,0.1747446060180664,0.18701791763305664
7800,0.17511892318725586,0.17740797996520996,0.18549132347106934
7900,0.17877697944641113,0.17908811569213867,0.19669651985168457
8000,0.1819775104522705,0.18394875526428223,0.1849958896636963
8100,0.18407702445983887,0.18535590171813965,0.18636298179626465
8200,0.18613839149475098,0.18660545349121094,0.20230865478515625
8300,0.186539888381958,0.18767404556274414,0.1997232437133789
8400,0.1900942325592041,0.19030237197875977,0.19898748397827148
8500,0.18967700004577637,0.19069981575012207,0.19824957847595215
8600,0.1935405731201172,0.19473624229431152,0.20328903198242188
8700,0.19592761993408203,0.19678831100463867,0.21527791023254395
8800,0.19902825355529785,0.20023775100708008,0.21298909187316895
8900,0.19801855087280273,0.2005906105041504,0.21041226387023926
9000,0.20073723793029785,0.20239853858947754,0.2059943675994873
9100,0.2021949291229248,0.20515060424804688,0.2236340045928955
9200,0.2060689926147461,0.20750832557678223,0.22444367408752441
9300,0.20861601829528809,0.20981073379516602,0.2210693359375
9400,0.20943832397460938,0.21032142639160156,0.23021626472473145
9500,0.21123027801513672,0.21267151832580566,0.2283022403717041
9600,0.21204757690429688,0.21341848373413086,0.22733592987060547
9700,0.21675825119018555,0.21750307083129883,0.23088550567626953
9800,0.21784567832946777,0.22081494331359863,0.23974108695983887
9900,0.2192516326904297,0.22184991836547852,0.2350177764892578
10000,0.22186875343322754,0.22499537467956543,0.24256348609924316
10100,0.22466635704040527,0.227614164352417,0.24224424362182617
10200,0.2285938262939453,0.22792625427246094,0.24198246002197266
10300,0.2284541130065918,0.2293252944946289,0.2431318759918213
10400,0.22939729690551758,0.2316112518310547,0.23351812362670898
10500,0.2326200008392334,0.23393702507019043,0.2495558261871338
10600,0.23514461517333984,0.23719429969787598,0.24329495429992676
10700,0.2374863624572754,0.23820185661315918,0.2533252239227295
10800,0.2384955883026123,0.24072480201721191,0.2641916275024414
10900,0.24180340766906738,0.2435920238494873,0.2573583126068115
11000,0.24404120445251465,0.24433302879333496,0.263322114944458
11100,0.24529600143432617,0.24668383598327637,0.2593991756439209
11200,0.2484431266784668,0.24972319602966309,0.2690696716308594
11300,0.2491436004638672,0.24899864196777344,0.2678415775299072
11400,0.24903011322021484,0.2514176368713379,0.26157045364379883
11500,0.25530338287353516,0.25539326667785645,0.2813436985015869
11600,0.25420117378234863,0.2551238536834717,0.26610851287841797
11700,0.25550174713134766,0.2569465637207031,0.27334165573120117
11800,0.2578885555267334,0.2594022750854492,0.2838406562805176
11900,0.26044178009033203,0.26223301887512207,0.2748880386352539
12000,0.2638275623321533,0.2647402286529541,0.2905004024505615
12100,0.26467394828796387,0.2655904293060303,0.2912871837615967
12200,0.26507139205932617,0.26587724685668945,0.2804553508758545
12300,0.26847267150878906,0.269331693649292,0.29094839096069336
12400,0.271759033203125,0.27269697189331055,0.29666948318481445
12500,0.27152585983276367,0.27285265922546387,0.2863304615020752
12600,0.2738838195800781,0.2743091583251953,0.29151034355163574
12700,0.27674007415771484,0.2787129878997803,0.2915501594543457
12800,0.2779240608215332,0.2801632881164551,0.288118839263916
12900,0.28191494941711426,0.2837817668914795,0.30025506019592285
13000,0.2803173065185547,0.28261327743530273,0.29761743545532227
13100,0.2819859981536865,0.2851266860961914,0.3071584701538086
13200,0.2860386371612549,0.2886331081390381,0.31650805473327637
13300,0.288759708404541,0.2926626205444336,0.3070979118347168
13400,0.29091334342956543,0.2933979034423828,0.31968069076538086
13500,0.29217004776000977,0.2959740161895752,0.31450843811035156
13600,0.29201579093933105,0.2954862117767334,0.3147144317626953
13700,0.296720027923584,0.29878759384155273,0.3277316093444824
13800,0.2976243495941162,0.3015148639678955,0.31987667083740234
13900,0.2992866039276123,0.3015584945678711,0.32660579681396484
14000,0.301072359085083,0.3034646511077881,0.3265564441680908
14100,0.3008580207824707,0.3066096305847168,0.31982994079589844
14200,0.30536699295043945,0.30939149856567383,0.34053778648376465
14300,0.3062615394592285,0.3116765022277832,0.33080077171325684
14400,0.3089866638183594,0.31458520889282227,0.33684611320495605
14500,0.3136937618255615,0.3161277770996094,0.33918237686157227
14600,0.3115842342376709,0.31749820709228516,0.34015583992004395
14700,0.3146204948425293,0.32132744789123535,0.34387969970703125
14800,0.31530165672302246,0.32119035720825195,0.3407268524169922
14900,0.316209077835083,0.3206663131713867,0.34485316276550293
15000,0.3198552131652832,0.32497262954711914,0.34577035903930664
15100,0.32564568519592285,0.32946205139160156,0.34613633155822754
15200,0.32717442512512207,0.32919764518737793,0.3535935878753662
15300,0.32791948318481445,0.3325221538543701,0.35880422592163086
15400,0.3273015022277832,0.3320004940032959,0.35082149505615234
15500,0.3320658206939697,0.3352515697479248,0.35745835304260254
15600,0.3362751007080078,0.33887243270874023,0.3515894412994385
15700,0.3360936641693115,0.3405332565307617,0.36071062088012695
15800,0.3364872932434082,0.34178781509399414,0.36133241653442383
15900,0.3386523723602295,0.3442256450653076,0.36475396156311035
16000,0.3432588577270508,0.3482489585876465,0.37717485427856445
16100,0.34415483474731445,0.3486311435699463,0.3674921989440918
16200,0.3466067314147949,0.3501589298248291,0.38060903549194336
16300,0.34786224365234375,0.3506619930267334,0.37395215034484863
16400,0.35239362716674805,0.3557014465332031,0.3819091320037842
16500,0.3587663173675537,0.3601393699645996,0.36980175971984863
16600,0.35723447799682617,0.3589284420013428,0.3842432498931885
16700,0.35745859146118164,0.35967350006103516,0.37807512283325195
16800,0.35974907875061035,0.36299896240234375,0.39399194717407227
16900,0.3645896911621094,0.36579322814941406,0.37885570526123047
17000,0.36851930618286133,0.3674020767211914,0.3971419334411621
17100,0.36848998069763184,0.3686239719390869,0.3913145065307617
17200,0.3695192337036133,0.37078356742858887,0.39839792251586914
17300,0.37261271476745605,0.3717966079711914,0.3993065357208252
17400,0.37845778465270996,0.37804365158081055,0.41350269317626953
17500,0.3764503002166748,0.376603364944458,0.39153289794921875
17600,0.3792715072631836,0.37889838218688965,0.40869593620300293
17700,0.3804299831390381,0.3795483112335205,0.41402292251586914
17800,0.3840515613555908,0.38236403465270996,0.39925098419189453
17900,0.38665103912353516,0.38472890853881836,0.41152477264404297
18000,0.38726019859313965,0.3845839500427246,0.4102058410644531
18100,0.3873775005340576,0.38648080825805664,0.4278128147125244
18200,0.3893895149230957,0.38889241218566895,0.4112997055053711
18300,0.3973569869995117,0.3961825370788574,0.4268484115600586
18400,0.39459919929504395,0.39486241340637207,0.42250919342041016
18500,0.39668917655944824,0.39705801010131836,0.4301161766052246
18600,0.39620232582092285,0.3971548080444336,0.4249844551086426
18700,0.40013861656188965,0.4021027088165283,0.4318816661834717
18800,0.40815258026123047,0.40610718727111816,0.43565988540649414
18900,0.4029836654663086,0.404346227645874,0.42755842208862305
19000,0.40610265731811523,0.40532779693603516,0.43485450744628906
19100,0.40653276443481445,0.4068162441253662,0.44339752197265625
19200,0.40906810760498047,0.41555023193359375,0.4493401050567627
19300,0.4113309383392334,0.4149754047393799,0.45142698287963867
19400,0.4103684425354004,0.4135291576385498,0.45135998725891113
19500,0.41075897216796875,0.4158594608306885,0.45209693908691406
19600,0.4158663749694824,0.42087388038635254,0.45472002029418945
19700,0.4195523262023926,0.42558765411376953,0.4480855464935303
19800,0.418438196182251,0.4241797924041748,0.45070385932922363
19900,0.42241716384887695,0.4252614974975586,0.45972275733947754
20000,0.4271223545074463,0.42583394050598145,0.4583888053894043
20100,0.43572378158569336,0.4303762912750244,0.462207555770874
20200,0.4399833679199219,0.4315958023071289,0.4630160331726074
20300,0.44031620025634766,0.43111324310302734,0.4602773189544678
20400,0.4429616928100586,0.4349966049194336,0.4569571018218994
20500,0.4446897506713867,0.43666982650756836,0.475766658782959
20600,0.4510481357574463,0.4439847469329834,0.4620375633239746
20700,0.44838929176330566,0.4425511360168457,0.4720430374145508
20800,0.4530017375946045,0.4448246955871582,0.4701411724090576
20900,0.45233798027038574,0.44380855560302734,0.47479987144470215
21000,0.45803093910217285,0.44899797439575195,0.48838019371032715
21100,0.4612762928009033,0.4537949562072754,0.48139381408691406
21200,0.46106505393981934,0.4511380195617676,0.4783504009246826
21300,0.4610297679901123,0.45080089569091797,0.49193692207336426
21400,0.462968111038208,0.4555342197418213,0.4765968322753906
21500,0.470989465713501,0.4626636505126953,0.4811234474182129
21600,0.4716982841491699,0.4603285789489746,0.4879918098449707
21700,0.4722306728363037,0.46218204498291016,0.48435306549072266
21800,0.47850584983825684,0.4649546146392822,0.49691033363342285
21900,0.4784977436065674,0.46938037872314453,0.49654340744018555
22000,0.4854736328125,0.4763028621673584,0.5100722312927246
22100,0.48511767387390137,0.4726381301879883,0.5078203678131104
22200,0.48258018493652344,0.47403430938720703,0.5045614242553711
22300,0.4868767261505127,0.47450780868530273,0.5094387531280518
22400,0.493602991104126,0.48337244987487793,0.5159769058227539
22500,0.4939084053039551,0.48201918601989746,0.49881458282470703
22600,0.49192309379577637,0.4806075096130371,0.5093741416931152
22700,0.4932432174682617,0.48362278938293457,0.5111455917358398
22800,0.4985811710357666,0.4874293804168701,0.5143687725067139
22900,0.5059940814971924,0.4949803352355957,0.5151500701904297
23000,0.4991581439971924,0.4910554885864258,0.5179328918457031
23100,0.5029852390289307,0.4922957420349121,0.5218038558959961
23200,0.5013456344604492,0.49069929122924805,0.5246939659118652
23300,0.508652925491333,0.4984915256500244,0.5248019695281982
23400,0.5056638717651367,0.5005221366882324,0.530034065246582
23500,0.5053808689117432,0.4994239807128906,0.5263128280639648
23600,0.5082442760467529,0.5018761157989502,0.5376729965209961
23700,0.5099515914916992,0.5042092800140381,0.5371322631835938
23800,0.5187845230102539,0.512516975402832,0.5471725463867188
23900,0.5154314041137695,0.5092754364013672,0.5420644283294678
24000,0.5165219306945801,0.5131614208221436,0.5468604564666748
24100,0.518068790435791,0.5126364231109619,0.5340685844421387
24200,0.5242817401885986,0.5161635875701904,0.5418870449066162
24300,0.5237956047058105,0.5240869522094727,0.5398144721984863
24400,0.5261199474334717,0.5188729763031006,0.548872709274292
24500,0.5266644954681396,0.518803596496582,0.5571224689483643
24600,0.5283622741699219,0.5214765071868896,0.5516679286956787
24700,0.5407066345214844,0.5353841781616211,0.5628268718719482
24800,0.5339362621307373,0.5278050899505615,0.5606112480163574
24900,0.5377616882324219,0.5305647850036621,0.5623302459716797
25000,0.5347967147827148,0.5285899639129639,0.5631306171417236
25100,0.5398240089416504,0.5359618663787842,0.56787109375
25200,0.5449011325836182,0.5409839153289795,0.5696203708648682
25300,0.5405979156494141,0.5391280651092529,0.5608663558959961
25400,0.5435609817504883,0.5395188331604004,0.5649616718292236
25500,0.5465359687805176,0.5427894592285156,0.5725710391998291
25600,0.5541267395019531,0.5489842891693115,0.5795097351074219
25700,0.5533957481384277,0.5492279529571533,0.5876173973083496
25800,0.549980640411377,0.5469343662261963,0.584486722946167
25900,0.5504941940307617,0.546036958694458,0.5885958671569824
26000,0.5559253692626953,0.5514926910400391,0.5885052680969238
26100,0.5601327419281006,0.5573084354400635,0.584021806716919
26200,0.5562038421630859,0.5597279071807861,0.5882077217102051
26300,0.5570292472839355,0.5574431419372559,0.5849809646606445
26400,0.5588579177856445,0.5572817325592041,0.5857043266296387
26500,0.5660371780395508,0.5639810562133789,0.588712215423584
26600,0.564638614654541,0.5688250064849854,0.5972921848297119
26700,0.5652976036071777,0.5642187595367432,0.5994663238525391
26800,0.5661072731018066,0.5679409503936768,0.6051921844482422
26900,0.5714187622070312,0.56911301612854,0.6023530960083008
27000,0.5792398452758789,0.5756208896636963,0.6075730323791504
27100,0.5757646560668945,0.5732812881469727,0.6201035976409912
27200,0.5794229507446289,0.5765082836151123,0.617462158203125
27300,0.5779588222503662,0.5757284164428711,0.6234188079833984
27400,0.582474946975708,0.5807394981384277,0.616239070892334
27500,0.5880203247070312,0.585791826248169,0.6168169975280762
27600,0.5821123123168945,0.5818290710449219,0.623847484588623
27700,0.585064172744751,0.5828711986541748,0.6247379779815674
27800,0.5876123905181885,0.586010217666626,0.6166410446166992
27900,0.5967326164245605,0.599280834197998,0.6340358257293701
28000,0.592637300491333,0.5948450565338135,0.615013599395752
28100,0.5943138599395752,0.5961453914642334,0.6259670257568359
28200,0.5897581577301025,0.5924868583679199,0.6251096725463867
28300,0.5986347198486328,0.6024119853973389,0.6447439193725586
28400,0.6035687923431396,0.6062664985656738,0.6216757297515869
28500,0.6006548404693604,0.6018037796020508,0.6384420394897461
28600,0.6007711887359619,0.6033871173858643,0.6379930973052979
28700,0.6011815071105957,0.6030499935150146,0.6424117088317871
28800,0.6113309860229492,0.6161210536956787,0.6419909000396729
28900,0.608710765838623,0.6114988327026367,0.6452648639678955
29000,0.6054925918579102,0.6096832752227783,0.640188455581665
29100,0.6084098815917969,0.6136770248413086,0.6555633544921875
29200,0.6189377307891846,0.6204631328582764,0.6593718528747559
29300,0.6199874877929688,0.6258578300476074,0.6449346542358398
29400,0.614978551864624,0.6223189830780029,0.6576454639434814
29500,0.6189110279083252,0.622532844543457,0.6613149642944336
29600,0.6170728206634521,0.6226909160614014,0.6704652309417725
29700,0.6313562393188477,0.6296250820159912,0.6529598236083984
29800,0.6300415992736816,0.6350979804992676,0.6726744174957275
29900,0.6209089756011963,0.6309723854064941,0.6783037185668945
30000,0.6230523586273193,0.6305840015411377,0.6745560169219971
30100,0.6286318302154541,0.6364500522613525,0.6644589900970459
30200,0.6394891738891602,0.6453280448913574,0.6694281101226807
30300,0.6307811737060547,0.6394164562225342,0.6822741031646729
30400,0.6325862407684326,0.6413743495941162,0.6781980991363525
30500,0.6323161125183105,0.6418004035949707,0.6840636730194092
30600,0.6405291557312012,0.6467106342315674,0.6935045719146729
30700,0.6449246406555176,0.648688793182373,0.6912126541137695
30800,0.641491174697876,0.6484434604644775,0.6880993843078613
30900,0.6409440040588379,0.6491971015930176,0.6777095794677734
31000,0.6458425521850586,0.6515231132507324,0.6908547878265381
31100,0.6554081439971924,0.6647927761077881,0.6885545253753662
31200,0.6520054340362549,0.6585242748260498,0.6763622760772705
31300,0.6551513671875,0.6606497764587402,0.6914877891540527
31400,0.6509561538696289,0.6600489616394043,0.6868209838867188
31500,0.6574668884277344,0.668245792388916,0.6907415390014648
31600,0.6642582416534424,0.6757936477661133,0.702157735824585
31700,0.66097092628479,0.6689870357513428,0.7000868320465088
31800,0.6582541465759277,0.6689159870147705,0.7149066925048828
31900,0.659080982208252,0.6720187664031982,0.7190797328948975
32000,0.6719498634338379,0.6840715408325195,0.717355489730835
32100,0.6735968589782715,0.6790828704833984,0.6953496932983398
32200,0.6653707027435303,0.6798257827758789,0.7175581455230713
32300,0.6657826900482178,0.6794393062591553,0.726038932800293
32400,0.6713511943817139,0.6845934391021729,0.7149460315704346
32500,0.6814496517181396,0.6949708461761475,0.7163474559783936
32600,0.6741268634796143,0.6895554065704346,0.7166929244995117
32700,0.6757388114929199,0.6895458698272705,0.7287206649780273
32800,0.6760954856872559,0.6911122798919678,0.7291336059570312
32900,0.686349630355835,0.6959536075592041,0.7306792736053467
33000,0.6868267059326172,0.698845624923706,0.7337751388549805
33100,0.6854043006896973,0.69651198387146,0.729158878326416
33200,0.6861748695373535,0.7001876831054688,0.7166852951049805
33300,0.6902425289154053,0.7020883560180664,0.7432739734649658
33400,0.69956374168396,0.7130844593048096,0.745983362197876
33500,0.6920032501220703,0.7043721675872803,0.7357039451599121
33600,0.6945672035217285,0.7093629837036133,0.7309584617614746
33700,0.6951618194580078,0.7110130786895752,0.7444469928741455
33800,0.6992909908294678,0.7158915996551514,0.7552480697631836
33900,0.7018857002258301,0.7191557884216309,0.7526199817657471
34000,0.6956861019134521,0.7159669399261475,0.7449843883514404
34100,0.6975805759429932,0.714716911315918,0.7415156364440918
34200,0.7007241249084473,0.7192115783691406,0.7557153701782227
34300,0.7118015289306641,0.733288049697876,0.7500507831573486
34400,0.7058024406433105,0.7287704944610596,0.7695159912109375
34500,0.706378698348999,0.7300407886505127,0.7655062675476074
34600,0.7073032855987549,0.7290019989013672,0.758162260055542
34700,0.7161605358123779,0.734663724899292,0.7667989730834961
34800,0.7222857475280762,0.7375175952911377,0.7681422233581543
34900,0.7148904800415039,0.7343897819519043,0.7692244052886963
35000,0.7174341678619385,0.7357714176177979,0.7576131820678711
35100,0.7166123390197754,0.7361810207366943,0.7555534839630127
35200,0.7302789688110352,0.7502701282501221,0.7718343734741211
35300,0.7264516353607178,0.7445223331451416,0.7746257781982422
35400,0.7250158786773682,0.7480120658874512,0.7815072536468506
35500,0.7245497703552246,0.7466278076171875,0.7819778919219971
35600,0.7328712940216064,0.7525591850280762,0.7858269214630127
35700,0.740501880645752,0.7589006423950195,0.7924432754516602
35800,0.7366056442260742,0.7550888061523438,0.7862341403961182
35900,0.7381060123443604,0.7582147121429443,0.7880098819732666
36000,0.7352354526519775,0.7555878162384033,0.7852799892425537
36100,0.7472288608551025,0.7644469738006592,0.778390645980835
36200,0.7472107410430908,0.7631371021270752,0.7770731449127197
36300,0.7439086437225342,0.7624366283416748,0.7979519367218018
36400,0.7455871105194092,0.7674605846405029,0.7954633235931396
36500,0.7488181591033936,0.7690269947052002,0.8134982585906982
36600,0.7624197006225586,0.78232741355896,0.8022692203521729
36700,0.7524139881134033,0.7725813388824463,0.8153350353240967
36800,0.7553374767303467,0.7761547565460205,0.8150663375854492
36900,0.7543094158172607,0.7749087810516357,0.8171463012695312
37000,0.7623646259307861,0.7799527645111084,0.8155684471130371
37100,0.7654643058776855,0.7786734104156494,0.8158211708068848
37200,0.7608053684234619,0.7789595127105713,0.8104186058044434
37300,0.7607574462890625,0.7798769474029541,0.8254787921905518
37400,0.7636785507202148,0.7840893268585205,0.8324160575866699
37500,0.7786831855773926,0.798295259475708,0.8376851081848145
37600,0.7761590480804443,0.7897167205810547,0.8148353099822998
37700,0.7725803852081299,0.7932443618774414,0.8196916580200195
37800,0.771521806716919,0.7907793521881104,0.8431520462036133
37900,0.7785665988922119,0.7982974052429199,0.8491225242614746
38000,0.7786226272583008,0.8067409992218018,0.8462648391723633
38100,0.777428388595581,0.8003795146942139,0.8437297344207764
38200,0.7823679447174072,0.8016636371612549,0.836336612701416
38300,0.7814972400665283,0.8048210144042969,0.8336284160614014
38400,0.7948002815246582,0.8182973861694336,0.8264214992523193
38500,0.7893080711364746,0.7929425239562988,0.8402097225189209
38600,0.7866806983947754,0.7945401668548584,0.8475470542907715
38700,0.790290355682373,0.7945170402526855,0.8471260070800781
38800,0.7958486080169678,0.7998771667480469,0.8435220718383789
38900,0.8048343658447266,0.8059744834899902,0.8495705127716064
39000,0.7977945804595947,0.8044338226318359,0.8566873073577881
39100,0.8011302947998047,0.8083765506744385,0.8442411422729492
39200,0.8001635074615479,0.8019177913665771,0.8714547157287598
39300,0.8110983371734619,0.8122644424438477,0.8705284595489502
39400,0.8094305992126465,0.8119568824768066,0.8645052909851074
39500,0.6402640342712402,0.8125870227813721,0.855055570602417
39600,0.643545389175415,0.8118219375610352,0.8653366565704346
39700,0.6428618431091309,0.8163325786590576,0.877833366394043
39800,0.6582343578338623,0.8284471035003662,0.8632991313934326
39900,0.6490905284881592,0.8231995105743408,0.8773739337921143
40000,0.6491882801055908,0.8223772048950195,0.8668551445007324
40100,0.6528680324554443,0.8284118175506592,0.8789784908294678
40200,0.6538496017456055,0.8337717056274414,0.8881721496582031
40300,0.6545300483703613,0.8390638828277588,0.8934619426727295
40400,0.6514084339141846,0.8367877006530762,0.8830609321594238
40500,0.6501812934875488,0.832578182220459,0.89349365234375
40600,0.6533052921295166,0.8347887992858887,0.8853659629821777
40700,0.6684472560882568,0.8500940799713135,0.8854148387908936
40800,0.6571459770202637,0.8416221141815186,0.8983230590820312
40900,0.6594367027282715,0.8476207256317139,0.8964285850524902
41000,0.65753173828125,0.8433268070220947,0.8978016376495361
41100,0.6656663417816162,0.853748083114624,0.8987972736358643
41200,0.6642153263092041,0.863154411315918,0.8986961841583252
41300,0.6615824699401855,0.8542871475219727,0.903982400894165
41400,0.6632215976715088,0.8548543453216553,0.9065065383911133
41500,0.662750244140625,0.8521769046783447,0.9071164131164551
41600,0.6776340007781982,0.8689243793487549,0.9264142513275146
41700,0.6716790199279785,0.8662705421447754,0.90279221534729
41800,0.6714348793029785,0.8552796840667725,0.9208676815032959
41900,0.6744394302368164,0.8578951358795166,0.9174964427947998
42000,0.6788394451141357,0.8638887405395508,0.9068071842193604
42100,0.6855206489562988,0.8705778121948242,0.9266300201416016
42200,0.6824884414672852,0.8705859184265137,0.9251697063446045
42300,0.8668985366821289,0.8736748695373535,0.9309110641479492
42400,0.8650906085968018,0.8709609508514404,0.9278948307037354
42500,0.8762218952178955,0.8808696269989014,0.944976806640625
42600,0.8740229606628418,0.8793168067932129,0.9397382736206055
42700,0.8744447231292725,0.8787596225738525,0.9408655166625977
42800,0.8759322166442871,0.8819150924682617,0.9233677387237549
42900,0.8797833919525146,0.8918571472167969,0.9356770515441895
43000,0.8917210102081299,0.8956279754638672,0.9394280910491943
43100,0.883272647857666,0.8863675594329834,0.9275658130645752
43200,0.889129638671875,0.8898398876190186,0.9541187286376953
43300,0.8866281509399414,0.888054370880127,0.9379181861877441
43400,0.895864725112915,0.8953685760498047,0.9591379165649414
43500,0.8957245349884033,0.9042587280273438,0.9617695808410645
43600,0.8957984447479248,0.9012143611907959,0.9446842670440674
43700,0.8994603157043457,0.9060990810394287,0.9584243297576904
43800,0.9034533500671387,0.9046175479888916,0.960329532623291
43900,0.9156985282897949,0.9204525947570801,0.9656500816345215
44000,0.9103364944458008,0.91861891746521,0.9719772338867188
44100,0.9072346687316895,0.9143011569976807,0.9724130630493164
44200,0.9079103469848633,0.9109447002410889,0.9452080726623535
44300,0.912268877029419,0.9179465770721436,0.9661757946014404
44400,0.91497802734375,0.9251925945281982,0.9673166275024414
44500,0.9147560596466064,0.9198753833770752,0.9584696292877197
44600,0.9178564548492432,0.9186639785766602,0.960923433303833
44700,0.9182376861572266,0.9252681732177734,0.9851820468902588
44800,0.9327304363250732,0.9320168495178223,0.9700932502746582
44900,0.9276611804962158,0.9215307235717773,0.9804067611694336
45000,0.9261448383331299,0.9211227893829346,0.9780972003936768
45100,0.9243097305297852,0.9203152656555176,0.9907431602478027
45200,0.93326735496521,0.9338710308074951,0.977586030960083
45300,0.935814380645752,0.9459068775177002,0.9828031063079834
45400,0.9349260330200195,0.9334042072296143,0.9896750450134277
45500,0.9370954036712646,0.9375431537628174,1.00150465965271
45600,0.9347786903381348,0.9332447052001953,0.9865281581878662
45700,0.9461307525634766,0.9456956386566162,0.9993278980255127
45800,0.9470417499542236,0.9458692073822021,0.9957833290100098
45900,0.9439527988433838,0.9474413394927979,0.9948039054870605
46000,0.9446074962615967,0.9407951831817627,0.998551607131958
46100,0.9486489295959473,0.9453692436218262,1.0135252475738525
46200,0.9629659652709961,0.9606096744537354,1.0053162574768066
46300,0.953864336013794,0.9511351585388184,1.0083515644073486
46400,0.9569456577301025,0.9562060832977295,1.0095789432525635
46500,0.9541230201721191,0.9526667594909668,1.008948564529419
46600,0.9631664752960205,0.9602594375610352,1.0092127323150635
46700,0.9648444652557373,0.963857889175415,1.0136773586273193
46800,0.9635324478149414,0.9596302509307861,1.0052189826965332
46900,0.962101936340332,0.9619748592376709,1.0160531997680664
