n_ary,n_subset,strat_10,strat_25,strat_50,random_1,random_2,random_3,rdkit,fast_exact
RR,17000,0.061537076861135354,0.06427875643076456,0.06460849445949551,0.0569625534569185,0.07123368916929718,0.05734672544961792,0.06547125769285449,0.06547125769285449
RR,18000,0.04992126576497734,0.04718908738139281,0.04668296948035376,0.04688272542276337,0.04765647347513679,0.04909518874498666,0.04743217338585945,0.04743217338585942
RR,19000,0.06465179752199034,0.07044203026821852,0.0689418089266293,0.06650841195570634,0.07106289771743587,0.06501266643283227,0.06916216748403538,0.06916216748403527
RR,20000,0.017273419483660915,0.016358713461523535,0.014583670507486171,0.015709150846876747,0.013936373776792684,0.01711272366104584,0.015183627724660274,0.015183627724660264
RR,21000,0.06534533780937417,0.07153526398659614,0.07243466930940116,0.07027141114043242,0.0730860847101589,0.07270864326543126,0.07343191938446553,0.07343191938446533
RR,22000,0.032603121158338313,0.03468031876683107,0.03459446670669424,0.032740301333653105,0.03275702633402355,0.03294345538036639,0.0341694369881538,0.03416943698815375
RR,23000,0.09040415078070249,0.094661522404834,0.09435779382918913,0.09541737882242247,0.09776169043207211,0.08384320431597708,0.09562686628378202,0.09562686628378211
RR,24000,0.09723610793967363,0.10261858146607122,0.10186677371992547,0.10623537201811241,0.09162549889382399,0.09431666384490556,0.10240773057397527,0.10240773057397529
RR,25000,0.10563311042220434,0.11166861464808324,0.11106750397667721,0.11295642581122613,0.11146452068835427,0.11665734375206802,0.1125035397040026,0.11250353970400263
RR,26000,0.07950739716039917,0.08209901835721671,0.08159527974094906,0.07662977865225999,0.0764855806546291,0.08561053354220696,0.08261043083379009,0.08261043083379019
RR,27000,0.08962128038404127,0.09598210542128217,0.09486191996234065,0.09618472708188847,0.09080871260578553,0.0922512849274524,0.0956441362743279,0.09564413627432798
RR,28000,0.03940961765867339,0.03857021954672282,0.03994896768053795,0.04117722897972742,0.0396762527387479,0.03785396325245025,0.03989382608418397,0.039893826084183855
RR,29000,0.12319457969576866,0.13079545441581394,0.1290088070875916,0.13140437791514162,0.1396388056538959,0.12156906817015443,0.13025035279730782,0.13025035279730793
RR,30000,0.01850619577210009,0.017982254850487663,0.018581680895116606,0.020348899529912756,0.01909850162048717,0.019576721661840605,0.019403015003604328,0.019403015003604338
RR,31000,0.04342003237754329,0.044852868901939125,0.04479487897220279,0.042740773743251775,0.04605832041488031,0.04604724056397083,0.04569057172281925,0.04569057172281936
RR,32000,0.02724988539552067,0.023572154825204975,0.022495132923291816,0.02151700337357001,0.0228882854173621,0.0209066591360378,0.021893800987735773,0.021893800987735686
RR,33000,0.19143565226251066,0.202970955699421,0.20017855398725606,0.20363182598824914,0.19402672345628452,0.1790308516201473,0.20172022553174923,0.20172022553174887
RR,34000,0.07286277272885358,0.07632755206008135,0.07748113104704013,0.07386139265125707,0.07864433018947721,0.07755208487553523,0.07821513718978604,0.07821513718978602
RR,35000,0.018049359684955375,0.01901100889354708,0.018996738693545023,0.01758953570273941,0.01930611589402601,0.017661069759154692,0.018704035987474787,0.0187040359874747
RR,36000,0.06834249922592443,0.0702507131109701,0.07023853848904923,0.06227741559835187,0.06276194690156749,0.060442882132701964,0.07088218965312032,0.07088218965312033
